ts,oldest_ms,fill_pct
2026-02-20T05:04:02.630151300+00:00,7583.040,45.5
2026-02-20T05:04:02.679183+00:00,7632.042,45.7
2026-02-20T05:04:02.729560900+00:00,7682.449,45.9
2026-02-20T05:04:02.768366400+00:00,7721.247,46.5
2026-02-20T05:04:02.830592800+00:00,7783.479,46.7
2026-02-20T05:04:02.868489600+00:00,7821.379,47.1
2026-02-20T05:04:02.929213400+00:00,7882.104,47.3
2026-02-20T05:04:02.979084200+00:00,7931.963,47.9
2026-02-20T05:04:03.029157+00:00,7982.045,48.0
2026-02-20T05:04:03.080084400+00:00,8032.961,48.4
2026-02-20T05:04:03.116717800+00:00,8069.508,48.4
2026-02-20T05:04:03.179087+00:00,8131.971,49.0
2026-02-20T05:04:03.230624400+00:00,8183.516,49.2
2026-02-20T05:04:03.279338300+00:00,8232.225,49.6
2026-02-20T05:04:03.329309800+00:00,8282.201,49.8
2026-02-20T05:04:03.380650200+00:00,8333.515,50.4
2026-02-20T05:04:03.429532300+00:00,8382.410,50.6
2026-02-20T05:04:03.468285500+00:00,8421.184,51.0
2026-02-20T05:04:03.529470+00:00,8482.336,51.2
2026-02-20T05:04:03.579303200+00:00,8532.167,51.8
2026-02-20T05:04:03.630250800+00:00,8583.126,52.0
2026-02-20T05:04:03.680408300+00:00,8633.287,52.3
2026-02-20T05:04:03.729957100+00:00,8682.848,52.5
2026-02-20T05:04:03.779363700+00:00,8732.246,53.1
2026-02-20T05:04:03.830252900+00:00,8783.097,53.3
2026-02-20T05:04:03.879446700+00:00,8832.323,53.7
2026-02-20T05:04:03.930744600+00:00,8883.616,53.9
2026-02-20T05:04:03.979123800+00:00,8932.009,54.3
2026-02-20T05:04:04.029442600+00:00,8982.327,54.5
2026-02-20T05:04:04.066346300+00:00,9019.244,54.9
2026-02-20T05:04:04.116785800+00:00,9069.679,55.1
2026-02-20T05:04:04.167734200+00:00,9120.588,55.7
2026-02-20T05:04:04.217380+00:00,9170.269,55.9
2026-02-20T05:04:04.267437100+00:00,9220.320,56.2
2026-02-20T05:04:04.316596500+00:00,9269.481,56.4
2026-02-20T05:04:04.366613200+00:00,9319.490,56.6
2026-02-20T05:04:04.416515+00:00,9369.403,57.2
2026-02-20T05:04:04.479408500+00:00,9432.297,57.4
2026-02-20T05:04:04.517537+00:00,9470.428,57.8
2026-02-20T05:04:04.567196100+00:00,9520.073,58.0
2026-02-20T05:04:04.619041200+00:00,9571.889,58.6
2026-02-20T05:04:04.669026200+00:00,9621.914,58.6
2026-02-20T05:04:04.719076800+00:00,9671.924,59.0
2026-02-20T05:04:04.780344400+00:00,9733.225,59.2
2026-02-20T05:04:04.820329800+00:00,9773.210,59.8
2026-02-20T05:04:04.879369600+00:00,9832.245,60.0
2026-02-20T05:04:04.918449900+00:00,9871.336,60.4
2026-02-20T05:04:04.979344100+00:00,9932.232,60.5
2026-02-20T05:04:05.030315600+00:00,9983.206,60.9
2026-02-20T05:04:05.068690900+00:00,10021.581,61.1
2026-02-20T05:04:05.118736600+00:00,10071.552,61.5
2026-02-20T05:04:05.179232200+00:00,10132.120,61.7
2026-02-20T05:04:05.216227100+00:00,10169.102,62.3
2026-02-20T05:04:05.266677700+00:00,10219.477,62.5
2026-02-20T05:04:05.330326800+00:00,10283.197,62.9
2026-02-20T05:04:05.371063600+00:00,10323.957,63.1
2026-02-20T05:04:05.429072700+00:00,10381.957,63.7
2026-02-20T05:04:05.466574200+00:00,10419.463,63.7
2026-02-20T05:04:05.519644300+00:00,10472.517,63.9
2026-02-20T05:04:05.580453100+00:00,10533.337,64.3
2026-02-20T05:04:05.618283100+00:00,10571.167,64.6
2026-02-20T05:04:05.680872400+00:00,10633.762,65.0
2026-02-20T05:04:05.730954300+00:00,10683.844,65.2
2026-02-20T05:04:05.767700500+00:00,10720.566,65.6
2026-02-20T05:04:05.829141800+00:00,10782.021,66.0
2026-02-20T05:04:05.868634700+00:00,10821.521,66.4
2026-02-20T05:04:05.930291200+00:00,10883.171,66.6
2026-02-20T05:04:05.978996+00:00,10931.894,67.0
2026-02-20T05:04:06.028993100+00:00,10981.877,67.4
2026-02-20T05:04:06.081159500+00:00,11034.048,67.8
2026-02-20T05:04:06.116191400+00:00,11069.081,68.0
2026-02-20T05:04:06.179020100+00:00,11131.906,68.4
2026-02-20T05:04:06.229968300+00:00,11182.859,68.8
2026-02-20T05:04:06.279269300+00:00,11232.160,69.1
2026-02-20T05:04:06.320042+00:00,11272.828,69.3
