ts,task,seq,start_delay_ms,completion_delay_ms,runtime_ms,preemptions,deadline_ms
2026-03-11T03:54:10.772573+00:00,data_compression,7,18.829,24.996,6.000,0,100.000
2026-03-11T03:54:10.802936300+00:00,antenna_alignment,15,2.333,5.360,3.000,0,50.000
2026-03-11T03:54:10.867114400+00:00,antenna_alignment,16,16.172,19.538,3.000,0,50.000
2026-03-11T03:54:10.874002300+00:00,data_compression,8,20.360,26.425,6.000,0,100.000
2026-03-11T03:54:10.912406400+00:00,antenna_alignment,17,11.604,14.830,3.000,0,50.000
2026-03-11T03:54:10.954924300+00:00,antenna_alignment,18,4.216,7.347,3.000,0,50.000
2026-03-11T03:54:10.961611+00:00,data_compression,9,7.908,14.034,6.000,0,100.000
2026-03-11T03:54:11.004952200+00:00,antenna_alignment,19,4.322,7.374,3.000,0,50.000
2026-03-11T03:54:11.053597500+00:00,antenna_alignment,20,2.933,6.021,3.000,0,50.000
2026-03-11T03:54:11.060914100+00:00,data_compression,10,7.156,13.338,6.000,0,100.000
2026-03-11T03:54:11.063464300+00:00,health_monitor,1,13.832,15.888,2.000,0,1000.000
2026-03-11T03:54:11.105119700+00:00,antenna_alignment,21,4.462,7.543,3.000,0,50.000
2026-03-11T03:54:11.155042900+00:00,antenna_alignment,22,4.263,7.467,3.000,0,50.000
2026-03-11T03:54:11.161786100+00:00,data_compression,11,8.066,14.210,6.000,0,100.000
2026-03-11T03:54:11.207182+00:00,antenna_alignment,23,6.476,9.605,3.000,0,50.000
2026-03-11T03:54:11.258526200+00:00,antenna_alignment,24,7.831,10.950,3.000,0,50.000
2026-03-11T03:54:11.265172300+00:00,data_compression,12,11.389,17.596,6.000,0,100.000
2026-03-11T03:54:11.303298700+00:00,antenna_alignment,25,2.243,5.715,3.000,0,50.000
2026-03-11T03:54:11.360994900+00:00,antenna_alignment,26,10.274,13.418,3.000,0,50.000
2026-03-11T03:54:11.368161200+00:00,data_compression,13,14.214,20.585,6.000,0,100.000
2026-03-11T03:54:11.405659700+00:00,antenna_alignment,27,5.002,8.083,3.000,0,50.000
2026-03-11T03:54:11.454669400+00:00,antenna_alignment,28,4.054,7.092,3.000,0,50.000
2026-03-11T03:54:11.461739200+00:00,data_compression,14,7.876,14.163,6.000,0,100.000
2026-03-11T03:54:11.504901400+00:00,antenna_alignment,29,4.174,7.325,3.000,0,50.000
2026-03-11T03:54:11.562741200+00:00,antenna_alignment,30,12.127,15.164,3.000,0,50.000
2026-03-11T03:54:11.569875800+00:00,data_compression,15,16.113,22.298,6.000,0,100.000
2026-03-11T03:54:11.604661300+00:00,antenna_alignment,31,3.872,7.084,3.000,0,50.000
2026-03-11T03:54:11.655283600+00:00,antenna_alignment,32,4.507,7.705,3.000,0,50.000
2026-03-11T03:54:11.662695800+00:00,data_compression,16,8.594,15.119,6.000,0,100.000
2026-03-11T03:54:11.713857+00:00,antenna_alignment,33,12.983,16.279,3.000,0,50.000
2026-03-11T03:54:11.762374700+00:00,antenna_alignment,34,11.467,14.798,3.000,0,50.000
2026-03-11T03:54:11.769286+00:00,data_compression,17,15.633,21.710,6.000,0,100.000
2026-03-11T03:54:11.802677300+00:00,antenna_alignment,35,1.922,5.100,3.000,0,50.000
2026-03-11T03:54:11.855012100+00:00,antenna_alignment,36,4.251,7.434,3.000,0,50.000
2026-03-11T03:54:11.862092900+00:00,data_compression,18,8.053,14.517,6.000,0,100.000
2026-03-11T03:54:11.904600600+00:00,antenna_alignment,37,3.867,7.024,3.000,0,50.000
2026-03-11T03:54:11.952618700+00:00,antenna_alignment,38,1.964,5.043,3.000,0,50.000
2026-03-11T03:54:11.959153300+00:00,data_compression,19,5.528,11.576,6.000,0,100.000
2026-03-11T03:54:12.010096200+00:00,antenna_alignment,39,9.412,12.520,3.000,0,50.000
2026-03-11T03:54:12.065185400+00:00,antenna_alignment,40,14.593,17.609,3.000,0,50.000
2026-03-11T03:54:12.071937300+00:00,data_compression,20,18.292,24.361,6.000,0,100.000
2026-03-11T03:54:12.074371100+00:00,health_monitor,2,24.754,26.795,2.000,0,1000.000
2026-03-11T03:54:12.113338400+00:00,antenna_alignment,41,12.627,15.759,3.000,0,50.000
2026-03-11T03:54:12.160106700+00:00,antenna_alignment,42,9.358,12.530,3.000,0,50.000
2026-03-11T03:54:12.167472400+00:00,data_compression,21,13.038,19.895,6.000,0,100.000
2026-03-11T03:54:12.209183100+00:00,antenna_alignment,43,8.541,11.607,3.000,0,50.000
2026-03-11T03:54:12.260079800+00:00,antenna_alignment,44,9.247,12.503,3.000,0,50.000
2026-03-11T03:54:12.266964900+00:00,data_compression,22,13.290,19.389,6.000,0,100.000
2026-03-11T03:54:12.306309+00:00,antenna_alignment,45,5.431,8.732,3.000,0,50.000
2026-03-11T03:54:12.354155900+00:00,antenna_alignment,46,3.460,6.577,3.000,0,50.000
2026-03-11T03:54:12.360793600+00:00,data_compression,23,7.001,13.217,6.000,0,100.000
2026-03-11T03:54:12.403490800+00:00,antenna_alignment,47,2.787,5.915,3.000,0,50.000
2026-03-11T03:54:12.456097200+00:00,antenna_alignment,48,5.389,8.521,3.000,0,50.000
2026-03-11T03:54:12.462801600+00:00,data_compression,24,8.964,15.225,6.000,0,100.000
2026-03-11T03:54:12.504389300+00:00,antenna_alignment,49,3.707,6.814,3.000,0,50.000
2026-03-11T03:54:12.554790500+00:00,antenna_alignment,50,2.269,7.214,3.000,0,50.000
2026-03-11T03:54:12.561422+00:00,data_compression,25,7.620,13.846,6.000,0,100.000
2026-03-11T03:54:12.608118700+00:00,antenna_alignment,51,7.438,10.542,3.000,0,50.000
2026-03-11T03:54:12.654324+00:00,antenna_alignment,52,3.669,6.748,3.000,0,50.000
2026-03-11T03:54:12.660791900+00:00,data_compression,26,7.065,13.216,6.000,0,100.000
2026-03-11T03:54:12.713813500+00:00,antenna_alignment,53,12.984,16.237,3.000,0,50.000
2026-03-11T03:54:12.753726300+00:00,antenna_alignment,54,3.097,6.150,3.000,0,50.000
2026-03-11T03:54:12.760592600+00:00,data_compression,27,6.749,13.016,6.000,0,100.000
2026-03-11T03:54:12.806475700+00:00,antenna_alignment,55,5.535,8.899,3.000,0,50.000
2026-03-11T03:54:12.853606600+00:00,antenna_alignment,56,2.934,6.030,3.000,0,50.000
2026-03-11T03:54:12.860406800+00:00,data_compression,28,6.654,12.830,6.000,0,100.000
2026-03-11T03:54:12.904239400+00:00,antenna_alignment,57,3.573,6.663,3.000,0,50.000
2026-03-11T03:54:12.961795600+00:00,antenna_alignment,58,11.179,14.219,3.000,0,50.000
2026-03-11T03:54:12.968355400+00:00,data_compression,29,14.724,20.779,6.000,0,100.000
2026-03-11T03:54:13.004221800+00:00,antenna_alignment,59,3.545,6.644,3.000,0,50.000
2026-03-11T03:54:13.053789800+00:00,antenna_alignment,60,3.169,6.214,3.000,0,50.000
2026-03-11T03:54:13.060304400+00:00,data_compression,30,6.637,12.729,6.000,0,100.000
2026-03-11T03:54:13.062788200+00:00,health_monitor,3,13.179,15.213,2.000,0,1000.000
2026-03-11T03:54:13.104217+00:00,antenna_alignment,61,3.605,6.640,3.000,0,50.000
2026-03-11T03:54:13.183767600+00:00,antenna_alignment,62,32.874,36.192,3.000,0,50.000
2026-03-11T03:54:13.196779800+00:00,data_compression,31,42.294,49.202,6.000,0,100.000
2026-03-11T03:54:13.204339100+00:00,antenna_alignment,63,3.637,6.763,3.000,0,50.000
2026-03-11T03:54:13.254910100+00:00,antenna_alignment,64,3.495,7.334,3.000,0,50.000
2026-03-11T03:54:13.261341800+00:00,data_compression,32,7.710,13.765,6.000,0,100.000
2026-03-11T03:54:13.304584900+00:00,antenna_alignment,65,3.903,7.008,3.000,0,50.000
2026-03-11T03:54:13.355328600+00:00,antenna_alignment,66,3.501,7.752,3.000,0,50.000
2026-03-11T03:54:13.361844900+00:00,data_compression,33,8.215,14.268,6.000,0,100.000
2026-03-11T03:54:13.404335500+00:00,antenna_alignment,67,3.711,6.759,3.000,0,50.000
2026-03-11T03:54:13.463676600+00:00,antenna_alignment,68,13.083,16.100,3.000,0,50.000
2026-03-11T03:54:13.470380900+00:00,data_compression,34,16.606,22.805,6.000,0,100.000
2026-03-11T03:54:13.510707200+00:00,antenna_alignment,69,10.018,13.131,3.000,0,50.000
2026-03-11T03:54:13.554628300+00:00,antenna_alignment,70,3.942,7.052,3.000,0,50.000
2026-03-11T03:54:13.561597300+00:00,data_compression,35,7.572,14.021,6.000,0,100.000
2026-03-11T03:54:13.603236700+00:00,antenna_alignment,71,2.591,5.660,3.000,0,50.000
2026-03-11T03:54:13.654506600+00:00,antenna_alignment,72,3.906,6.931,3.000,0,50.000
2026-03-11T03:54:13.660854800+00:00,data_compression,36,7.250,13.279,6.000,0,100.000
2026-03-11T03:54:13.702506+00:00,antenna_alignment,73,1.827,4.929,3.000,0,50.000
2026-03-11T03:54:13.756101200+00:00,antenna_alignment,74,5.403,8.524,3.000,0,50.000
2026-03-11T03:54:13.762638900+00:00,data_compression,37,8.958,15.062,6.000,0,100.000
2026-03-11T03:54:13.815643300+00:00,antenna_alignment,75,15.056,18.067,3.000,0,50.000
2026-03-11T03:54:13.864512700+00:00,antenna_alignment,76,13.773,16.936,3.000,0,50.000
2026-03-11T03:54:13.871075400+00:00,data_compression,38,17.397,23.499,6.000,0,100.000
2026-03-11T03:54:13.905978300+00:00,antenna_alignment,77,5.271,8.402,3.000,0,50.000
2026-03-11T03:54:13.960332100+00:00,antenna_alignment,78,9.663,12.756,3.000,0,50.000
2026-03-11T03:54:13.966873100+00:00,data_compression,39,13.179,19.296,6.000,0,100.000
2026-03-11T03:54:14.006432600+00:00,antenna_alignment,79,5.826,8.856,3.000,0,50.000
2026-03-11T03:54:14.055032200+00:00,antenna_alignment,80,3.956,7.457,3.000,0,50.000
2026-03-11T03:54:14.061679500+00:00,data_compression,40,7.947,14.103,6.000,0,100.000
2026-03-11T03:54:14.064076100+00:00,health_monitor,4,14.428,16.500,2.000,0,1000.000
2026-03-11T03:54:14.103965+00:00,antenna_alignment,81,3.246,6.389,3.000,0,50.000
2026-03-11T03:54:14.190353600+00:00,antenna_alignment,82,39.666,42.777,3.000,0,50.000
2026-03-11T03:54:14.211666900+00:00,antenna_alignment,83,11.002,14.090,3.000,0,50.000
2026-03-11T03:54:14.220844900+00:00,data_compression,41,66.990,73.268,6.000,0,100.000
2026-03-11T03:54:14.270875900+00:00,antenna_alignment,84,20.197,23.299,3.000,0,50.000
2026-03-11T03:54:14.277374800+00:00,data_compression,42,23.761,29.798,6.000,0,100.000
2026-03-11T03:54:14.302987+00:00,antenna_alignment,85,2.383,5.410,3.000,0,50.000
2026-03-11T03:54:14.354326100+00:00,antenna_alignment,86,3.656,6.750,3.000,0,50.000
2026-03-11T03:54:14.360876700+00:00,data_compression,43,7.126,13.300,6.000,0,100.000
2026-03-11T03:54:14.402005+00:00,antenna_alignment,87,1.003,4.429,3.000,0,50.000
2026-03-11T03:54:14.470106+00:00,antenna_alignment,88,19.397,22.530,3.000,0,50.000
2026-03-11T03:54:14.476747300+00:00,data_compression,44,22.970,29.170,6.000,0,100.000
2026-03-11T03:54:14.515059700+00:00,antenna_alignment,89,14.415,17.484,3.000,0,50.000
2026-03-11T03:54:14.556005600+00:00,antenna_alignment,90,5.196,8.428,3.000,0,50.000
2026-03-11T03:54:14.562988300+00:00,data_compression,45,9.266,15.411,6.000,0,100.000
2026-03-11T03:54:14.604114300+00:00,antenna_alignment,91,3.435,6.538,3.000,0,50.000
2026-03-11T03:54:14.653917200+00:00,antenna_alignment,92,2.452,6.340,3.000,0,50.000
2026-03-11T03:54:14.660602+00:00,data_compression,46,6.962,13.025,6.000,0,100.000
2026-03-11T03:54:14.704336800+00:00,antenna_alignment,93,3.624,6.760,3.000,0,50.000
2026-03-11T03:54:14.754483800+00:00,antenna_alignment,94,3.787,6.907,3.000,0,50.000
2026-03-11T03:54:14.761220300+00:00,data_compression,47,7.317,13.643,6.000,0,100.000
2026-03-11T03:54:14.819998800+00:00,antenna_alignment,95,19.278,22.423,3.000,0,50.000
2026-03-11T03:54:14.854508500+00:00,antenna_alignment,96,3.891,6.933,3.000,0,50.000
2026-03-11T03:54:14.861091500+00:00,data_compression,48,7.367,13.515,6.000,0,100.000
2026-03-11T03:54:14.902520100+00:00,antenna_alignment,97,1.876,4.943,3.000,0,50.000
2026-03-11T03:54:14.968757600+00:00,antenna_alignment,98,18.099,21.181,3.000,0,50.000
2026-03-11T03:54:14.976485200+00:00,data_compression,49,22.654,28.908,6.000,0,100.000
2026-03-11T03:54:15.005143+00:00,antenna_alignment,99,4.470,7.566,3.000,0,50.000
2026-03-11T03:54:15.053990400+00:00,antenna_alignment,100,3.349,6.414,3.000,0,50.000
2026-03-11T03:54:15.062887200+00:00,data_compression,50,9.279,15.311,6.000,0,100.000
2026-03-11T03:54:15.066042100+00:00,health_monitor,5,15.705,18.466,2.000,0,1000.000
2026-03-11T03:54:15.102640600+00:00,antenna_alignment,101,1.920,5.064,3.000,0,50.000
2026-03-11T03:54:15.177581700+00:00,antenna_alignment,102,26.893,30.005,3.000,0,50.000
2026-03-11T03:54:15.190348200+00:00,data_compression,51,36.674,42.744,6.000,0,100.000
2026-03-11T03:54:15.221019500+00:00,antenna_alignment,103,14.638,23.444,3.000,0,50.000
2026-03-11T03:54:15.261392+00:00,antenna_alignment,104,10.748,13.814,3.000,0,50.000
2026-03-11T03:54:15.268371100+00:00,data_compression,52,14.628,20.794,6.000,0,100.000
2026-03-11T03:54:15.304681300+00:00,antenna_alignment,105,3.649,7.105,3.000,0,50.000
2026-03-11T03:54:15.355754700+00:00,antenna_alignment,106,5.105,8.179,3.000,0,50.000
2026-03-11T03:54:15.362294900+00:00,data_compression,53,8.583,14.718,6.000,0,100.000
2026-03-11T03:54:15.406182800+00:00,antenna_alignment,107,5.530,8.606,3.000,0,50.000
2026-03-11T03:54:15.453373100+00:00,antenna_alignment,108,2.648,5.787,3.000,0,50.000
2026-03-11T03:54:15.473534900+00:00,data_compression,54,19.666,25.959,6.000,0,100.000
2026-03-11T03:54:15.513578300+00:00,antenna_alignment,109,10.786,16.002,3.000,0,50.000
2026-03-11T03:54:15.561198300+00:00,antenna_alignment,110,6.045,13.621,3.000,0,50.000
2026-03-11T03:54:15.587755800+00:00,data_compression,55,33.960,40.179,6.000,0,100.000
2026-03-11T03:54:15.603598100+00:00,antenna_alignment,111,2.931,6.022,3.000,0,50.000
2026-03-11T03:54:15.655803100+00:00,antenna_alignment,112,4.180,8.219,3.000,0,50.000
2026-03-11T03:54:15.707990200+00:00,data_compression,113,20.715,10.413,8.000,0,100.000
2026-03-11T03:54:15.724848800+00:00,data_compression,56,76.263,77.272,1.000,1,100.000
2026-03-11T03:54:15.754138600+00:00,antenna_alignment,114,3.534,6.562,3.000,0,50.000
2026-03-11T03:54:15.777067700+00:00,data_compression,57,18.918,29.491,6.000,0,100.000
2026-03-11T03:54:15.831058400+00:00,antenna_alignment,115,30.350,33.482,3.000,0,50.000
2026-03-11T03:54:15.851800200+00:00,antenna_alignment,116,0.997,4.223,3.000,0,50.000
2026-03-11T03:54:15.861369700+00:00,data_compression,58,7.744,13.793,6.000,0,100.000
2026-03-11T03:54:15.909226100+00:00,antenna_alignment,117,7.134,11.650,3.000,0,50.000
2026-03-11T03:54:15.963489800+00:00,antenna_alignment,118,12.654,15.914,3.000,0,50.000
2026-03-11T03:54:15.970468800+00:00,data_compression,59,16.696,22.892,6.000,0,100.000
2026-03-11T03:54:16.004212200+00:00,antenna_alignment,119,2.852,6.636,3.000,0,50.000
2026-03-11T03:54:16.052903800+00:00,antenna_alignment,120,2.144,5.319,3.000,0,50.000
2026-03-11T03:54:16.060158100+00:00,data_compression,60,6.402,12.582,6.000,0,100.000
2026-03-11T03:54:16.062612500+00:00,health_monitor,6,13.022,15.036,2.000,0,1000.000
2026-03-11T03:54:16.105382100+00:00,antenna_alignment,121,4.697,7.795,3.000,0,50.000
2026-03-11T03:54:16.159972800+00:00,antenna_alignment,122,3.922,12.396,3.000,0,50.000
2026-03-11T03:54:16.166983500+00:00,data_compression,61,12.828,19.406,6.000,0,100.000
2026-03-11T03:54:16.206952100+00:00,antenna_alignment,123,6.176,9.374,3.000,0,50.000
2026-03-11T03:54:16.275411200+00:00,antenna_alignment,124,7.907,27.835,3.000,0,50.000
2026-03-11T03:54:16.283090300+00:00,data_compression,62,28.720,35.514,6.000,0,100.000
2026-03-11T03:54:16.304007100+00:00,antenna_alignment,125,3.312,6.430,3.000,0,50.000
2026-03-11T03:54:16.362088400+00:00,antenna_alignment,126,11.461,14.512,3.000,0,50.000
2026-03-11T03:54:16.369084100+00:00,data_compression,63,14.966,21.508,6.000,0,100.000
2026-03-11T03:54:16.406246400+00:00,antenna_alignment,127,5.008,8.648,3.000,0,50.000
2026-03-11T03:54:16.454755+00:00,antenna_alignment,128,4.112,7.178,3.000,0,50.000
2026-03-11T03:54:16.464205800+00:00,data_compression,64,7.565,16.629,6.000,0,100.000
2026-03-11T03:54:16.503255500+00:00,antenna_alignment,129,2.047,5.678,3.000,0,50.000
2026-03-11T03:54:16.566380600+00:00,antenna_alignment,130,15.437,18.805,3.000,0,50.000
2026-03-11T03:54:16.572851200+00:00,data_compression,65,19.137,25.275,6.000,0,100.000
2026-03-11T03:54:16.617964200+00:00,antenna_alignment,131,17.337,20.388,3.000,0,50.000
2026-03-11T03:54:16.677009400+00:00,antenna_alignment,132,20.442,29.433,3.000,0,50.000
2026-03-11T03:54:16.683438100+00:00,data_compression,66,29.821,35.861,6.000,0,100.000
2026-03-11T03:54:16.711574400+00:00,antenna_alignment,133,10.688,13.998,3.000,0,50.000
2026-03-11T03:54:16.755539+00:00,antenna_alignment,134,2.394,7.963,3.000,0,50.000
2026-03-11T03:54:16.763424300+00:00,data_compression,67,9.416,15.848,6.000,0,100.000
2026-03-11T03:54:16.809611800+00:00,antenna_alignment,135,9.010,12.035,3.000,0,50.000
2026-03-11T03:54:16.861861500+00:00,antenna_alignment,136,11.189,14.285,3.000,0,50.000
2026-03-11T03:54:16.868480+00:00,data_compression,68,14.682,20.904,6.000,0,100.000
2026-03-11T03:54:16.904123400+00:00,antenna_alignment,137,3.409,6.545,3.000,0,50.000
2026-03-11T03:54:16.954127400+00:00,antenna_alignment,138,3.462,6.540,3.000,0,50.000
2026-03-11T03:54:16.961110200+00:00,data_compression,69,7.475,13.534,6.000,0,100.000
2026-03-11T03:54:17.011055300+00:00,antenna_alignment,139,10.459,13.479,3.000,0,50.000
2026-03-11T03:54:17.054487300+00:00,antenna_alignment,140,2.972,6.911,3.000,0,50.000
2026-03-11T03:54:17.061354100+00:00,data_compression,70,7.385,13.778,6.000,0,100.000
2026-03-11T03:54:17.063925300+00:00,health_monitor,7,14.278,16.350,2.000,0,1000.000
2026-03-11T03:54:17.104958+00:00,antenna_alignment,141,4.307,7.382,3.000,0,50.000
2026-03-11T03:54:17.169706500+00:00,antenna_alignment,142,19.098,22.130,3.000,0,50.000
2026-03-11T03:54:17.176043700+00:00,data_compression,71,22.444,28.468,6.000,0,100.000
2026-03-11T03:54:17.205344100+00:00,antenna_alignment,143,4.749,7.768,3.000,0,50.000
2026-03-11T03:54:17.267707700+00:00,antenna_alignment,144,16.636,20.131,3.000,0,50.000
2026-03-11T03:54:17.274206600+00:00,data_compression,72,20.573,26.630,6.000,0,100.000
2026-03-11T03:54:17.310283700+00:00,antenna_alignment,145,9.620,12.707,3.000,0,50.000
2026-03-11T03:54:17.356705500+00:00,antenna_alignment,146,6.062,9.129,3.000,0,50.000
2026-03-11T03:54:17.363111500+00:00,data_compression,73,9.470,15.535,6.000,0,100.000
2026-03-11T03:54:17.415195400+00:00,antenna_alignment,147,14.571,17.620,3.000,0,50.000
2026-03-11T03:54:17.484096500+00:00,antenna_alignment,148,10.857,36.520,3.000,0,50.000
2026-03-11T03:54:17.502122200+00:00,data_compression,149,46.977,4.547,7.000,0,100.000
2026-03-11T03:54:17.505344900+00:00,data_compression,74,55.244,57.769,2.000,1,100.000
2026-03-11T03:54:17.552206400+00:00,antenna_alignment,150,1.554,4.623,3.000,0,50.000
2026-03-11T03:54:17.559161800+00:00,data_compression,75,5.409,11.585,6.000,0,100.000
2026-03-11T03:54:17.608488100+00:00,antenna_alignment,151,7.849,10.913,3.000,0,50.000
2026-03-11T03:54:17.664127300+00:00,antenna_alignment,152,13.504,16.552,3.000,0,50.000
2026-03-11T03:54:17.670683600+00:00,data_compression,76,16.902,23.107,6.000,0,100.000
2026-03-11T03:54:17.724348700+00:00,antenna_alignment,153,23.340,26.773,3.000,0,50.000
2026-03-11T03:54:17.755511100+00:00,antenna_alignment,154,4.871,7.934,3.000,0,50.000
2026-03-11T03:54:17.762201900+00:00,data_compression,77,8.550,14.625,6.000,0,100.000
2026-03-11T03:54:17.806121400+00:00,antenna_alignment,155,5.510,8.545,3.000,0,50.000
2026-03-11T03:54:17.856177700+00:00,antenna_alignment,156,5.528,8.601,3.000,0,50.000
2026-03-11T03:54:17.862665500+00:00,data_compression,78,8.967,15.089,6.000,0,100.000
2026-03-11T03:54:17.905192800+00:00,antenna_alignment,157,4.463,7.616,3.000,0,50.000
2026-03-11T03:54:17.953059100+00:00,antenna_alignment,158,2.298,5.479,3.000,0,50.000
2026-03-11T03:54:17.960164400+00:00,data_compression,79,6.491,12.588,6.000,0,100.000
2026-03-11T03:54:18.004217500+00:00,antenna_alignment,159,3.609,6.641,3.000,0,50.000
2026-03-11T03:54:18.051836800+00:00,antenna_alignment,160,1.168,4.260,3.000,0,50.000
2026-03-11T03:54:18.058965800+00:00,data_compression,80,5.184,11.389,6.000,0,100.000
2026-03-11T03:54:18.061349400+00:00,health_monitor,8,11.732,13.774,2.000,0,1000.000
2026-03-11T03:54:18.115892500+00:00,antenna_alignment,161,15.282,18.297,3.000,0,50.000
2026-03-11T03:54:18.164047600+00:00,antenna_alignment,162,13.329,16.471,3.000,0,50.000
2026-03-11T03:54:18.171015200+00:00,data_compression,81,17.122,23.439,6.000,0,100.000
2026-03-11T03:54:18.204072100+00:00,antenna_alignment,163,3.409,6.495,3.000,0,50.000
2026-03-11T03:54:18.254146900+00:00,antenna_alignment,164,3.095,6.571,3.000,0,50.000
2026-03-11T03:54:18.260686700+00:00,data_compression,82,7.075,13.111,6.000,0,100.000
2026-03-11T03:54:18.305600300+00:00,antenna_alignment,165,5.007,8.025,3.000,0,50.000
2026-03-11T03:54:18.355143400+00:00,antenna_alignment,166,4.552,7.568,3.000,0,50.000
2026-03-11T03:54:18.362074200+00:00,data_compression,83,8.471,14.498,6.000,0,100.000
2026-03-11T03:54:18.404328+00:00,antenna_alignment,167,3.629,6.752,3.000,0,50.000
2026-03-11T03:54:18.454267600+00:00,antenna_alignment,168,3.672,6.692,3.000,0,50.000
2026-03-11T03:54:18.461078800+00:00,data_compression,84,7.484,13.503,6.000,0,100.000
2026-03-11T03:54:18.507002800+00:00,antenna_alignment,169,6.313,9.426,3.000,0,50.000
2026-03-11T03:54:18.553822600+00:00,antenna_alignment,170,2.838,6.246,3.000,0,50.000
2026-03-11T03:54:18.560646600+00:00,data_compression,85,7.012,13.071,6.000,0,100.000
2026-03-11T03:54:18.617172+00:00,antenna_alignment,171,16.451,19.596,3.000,0,50.000
2026-03-11T03:54:18.665854900+00:00,antenna_alignment,172,15.217,18.279,3.000,0,50.000
2026-03-11T03:54:18.672831600+00:00,data_compression,86,19.196,25.255,6.000,0,100.000
2026-03-11T03:54:18.719209900+00:00,antenna_alignment,173,18.494,21.633,3.000,0,50.000
2026-03-11T03:54:18.754045+00:00,antenna_alignment,174,3.333,6.469,3.000,0,50.000
2026-03-11T03:54:18.761087100+00:00,data_compression,87,7.309,13.512,6.000,0,100.000
2026-03-11T03:54:18.820594500+00:00,antenna_alignment,175,19.864,23.018,3.000,0,50.000
2026-03-11T03:54:18.854217200+00:00,antenna_alignment,176,3.553,6.641,3.000,0,50.000
2026-03-11T03:54:18.861357900+00:00,data_compression,88,7.737,13.782,6.000,0,100.000
2026-03-11T03:54:18.903617600+00:00,antenna_alignment,177,2.721,6.041,3.000,0,50.000
2026-03-11T03:54:18.952396600+00:00,antenna_alignment,178,1.708,4.821,3.000,0,50.000
2026-03-11T03:54:18.959328900+00:00,data_compression,89,5.718,11.754,6.000,0,100.000
2026-03-11T03:54:19.021376700+00:00,antenna_alignment,179,20.702,23.801,3.000,0,50.000
2026-03-11T03:54:19.053247300+00:00,antenna_alignment,180,2.558,5.671,3.000,0,50.000
2026-03-11T03:54:19.060265500+00:00,data_compression,90,6.559,12.689,6.000,0,100.000
2026-03-11T03:54:19.063117200+00:00,health_monitor,9,13.484,15.542,2.000,0,1000.000
2026-03-11T03:54:19.104318200+00:00,antenna_alignment,181,3.685,6.742,3.000,0,50.000
2026-03-11T03:54:19.153657300+00:00,antenna_alignment,182,2.899,6.078,3.000,0,50.000
2026-03-11T03:54:19.161164500+00:00,data_compression,91,7.010,13.589,6.000,0,100.000
2026-03-11T03:54:19.203334700+00:00,antenna_alignment,183,2.636,5.758,3.000,0,50.000
2026-03-11T03:54:19.253985800+00:00,antenna_alignment,184,3.287,6.408,3.000,0,50.000
2026-03-11T03:54:19.260839800+00:00,data_compression,92,6.765,13.263,6.000,0,100.000
2026-03-11T03:54:19.302876200+00:00,antenna_alignment,185,2.271,5.300,3.000,0,50.000
2026-03-11T03:54:19.370023500+00:00,antenna_alignment,186,19.355,22.447,3.000,0,50.000
2026-03-11T03:54:19.376715400+00:00,data_compression,93,23.031,29.139,6.000,0,100.000
2026-03-11T03:54:19.412774600+00:00,antenna_alignment,187,12.127,15.198,3.000,0,50.000
2026-03-11T03:54:19.455219900+00:00,antenna_alignment,188,4.601,7.642,3.000,0,50.000
2026-03-11T03:54:19.462792500+00:00,data_compression,94,9.043,15.216,6.000,0,100.000
2026-03-11T03:54:19.514340500+00:00,antenna_alignment,189,12.659,16.762,3.000,0,50.000
2026-03-11T03:54:19.558209900+00:00,antenna_alignment,190,3.035,10.632,3.000,0,50.000
2026-03-11T03:54:19.612037600+00:00,data_compression,191,43.260,14.461,9.000,0,100.000
2026-03-11T03:54:19.612614300+00:00,data_compression,95,65.038,65.038,0.000,1,100.000
2026-03-11T03:54:19.660903800+00:00,antenna_alignment,192,9.512,13.328,3.000,0,50.000
2026-03-11T03:54:19.667440300+00:00,data_compression,96,13.752,19.864,6.000,0,100.000
2026-03-11T03:54:19.709863100+00:00,antenna_alignment,193,9.015,12.287,3.000,0,50.000
2026-03-11T03:54:19.752061300+00:00,antenna_alignment,194,1.427,4.485,3.000,0,50.000
2026-03-11T03:54:19.758792+00:00,data_compression,97,5.023,11.215,6.000,0,100.000
2026-03-11T03:54:19.806202500+00:00,antenna_alignment,195,5.427,8.626,3.000,0,50.000
2026-03-11T03:54:19.856025+00:00,antenna_alignment,196,5.161,8.448,3.000,0,50.000
2026-03-11T03:54:19.863579900+00:00,data_compression,98,9.824,16.003,6.000,0,100.000
2026-03-11T03:54:19.903996100+00:00,antenna_alignment,197,3.313,6.419,3.000,0,50.000
2026-03-11T03:54:19.954120500+00:00,antenna_alignment,198,3.319,6.544,3.000,0,50.000
2026-03-11T03:54:19.961274500+00:00,data_compression,99,7.417,13.699,6.000,0,100.000
2026-03-11T03:54:20.002350500+00:00,antenna_alignment,199,1.684,4.774,3.000,0,50.000
2026-03-11T03:54:20.054051800+00:00,antenna_alignment,200,3.400,6.475,3.000,0,50.000
2026-03-11T03:54:20.060964800+00:00,data_compression,100,7.222,13.388,6.000,0,100.000
2026-03-11T03:54:20.063814100+00:00,health_monitor,10,14.222,16.238,2.000,0,1000.000
2026-03-11T03:54:20.114580+00:00,antenna_alignment,201,13.927,17.004,3.000,0,50.000
