ts,priority,dropped_count
2026-03-17T15:47:29.664306700+00:00,normal,1
2026-03-17T15:47:29.666883800+00:00,normal,1
2026-03-17T15:47:29.712383500+00:00,normal,1
2026-03-17T15:47:29.716979300+00:00,normal,1
2026-03-17T15:47:29.766998200+00:00,normal,1
2026-03-17T15:47:29.816929600+00:00,normal,1
2026-03-17T15:47:29.817152800+00:00,normal,1
2026-03-17T15:47:29.864827300+00:00,normal,1
2026-03-17T15:47:29.867427400+00:00,normal,1
2026-03-17T15:47:29.912346200+00:00,normal,1
2026-03-17T15:47:29.917085+00:00,normal,1
2026-03-17T15:47:29.967013700+00:00,normal,1
2026-03-17T15:47:30.012435+00:00,normal,1
2026-03-17T15:47:30.016982100+00:00,normal,1
2026-03-17T15:47:30.064512300+00:00,normal,1
2026-03-17T15:47:30.067123600+00:00,normal,1
2026-03-17T15:47:30.114623600+00:00,normal,1
2026-03-17T15:47:30.117095300+00:00,normal,1
2026-03-17T15:47:30.167370500+00:00,normal,1
2026-03-17T15:47:30.212412700+00:00,normal,1
2026-03-17T15:47:30.216909600+00:00,normal,1
2026-03-17T15:47:30.264299900+00:00,normal,1
2026-03-17T15:47:30.267037900+00:00,normal,1
2026-03-17T15:47:30.312322300+00:00,normal,1
2026-03-17T15:47:30.317570700+00:00,normal,1
2026-03-17T15:47:30.367315500+00:00,normal,1
2026-03-17T15:47:30.413762300+00:00,normal,1
2026-03-17T15:47:30.417106700+00:00,normal,1
2026-03-17T15:47:30.464452100+00:00,normal,1
2026-03-17T15:47:30.467102400+00:00,normal,1
2026-03-17T15:47:30.512495300+00:00,normal,1
2026-03-17T15:47:30.517138400+00:00,normal,1
2026-03-17T15:47:30.567286400+00:00,normal,1
2026-03-17T15:47:30.612372700+00:00,normal,1
2026-03-17T15:47:30.617171200+00:00,normal,1
2026-03-17T15:47:30.664826700+00:00,normal,1
2026-03-17T15:47:30.667112700+00:00,normal,1
2026-03-17T15:47:32.563306500+00:00,normal,1
2026-03-17T15:47:32.567562500+00:00,normal,1
2026-03-17T15:47:32.617673500+00:00,normal,1
2026-03-17T15:47:32.667671800+00:00,normal,1
2026-03-17T15:47:32.667791600+00:00,normal,1
2026-03-17T15:47:32.667983100+00:00,normal,1
2026-03-17T15:47:32.718130300+00:00,normal,1
2026-03-17T15:47:32.763339800+00:00,normal,1
2026-03-17T15:47:32.767904100+00:00,normal,1
2026-03-17T15:47:32.818083700+00:00,normal,1
2026-03-17T15:47:32.863319200+00:00,normal,1
2026-03-17T15:47:32.864244100+00:00,normal,1
2026-03-17T15:47:32.867922200+00:00,normal,1
2026-03-17T15:47:32.917904100+00:00,normal,1
2026-03-17T15:47:32.967613200+00:00,normal,1
2026-03-17T15:47:32.967799700+00:00,normal,1
2026-03-17T15:47:33.017934100+00:00,normal,1
2026-03-17T15:47:33.063244300+00:00,normal,1
2026-03-17T15:47:33.064194800+00:00,normal,1
2026-03-17T15:47:33.067936800+00:00,normal,1
2026-03-17T15:47:33.117907200+00:00,normal,1
2026-03-17T15:47:33.163366500+00:00,normal,1
2026-03-17T15:47:33.167927700+00:00,normal,1
2026-03-17T15:47:33.218123100+00:00,normal,1
2026-03-17T15:47:33.266107+00:00,normal,1
2026-03-17T15:47:33.266231400+00:00,normal,1
2026-03-17T15:47:33.267883400+00:00,normal,1
2026-03-17T15:47:33.318026500+00:00,normal,1
2026-03-17T15:47:33.363307200+00:00,normal,1
2026-03-17T15:47:33.367850600+00:00,normal,1
2026-03-17T15:47:33.417928100+00:00,normal,1
2026-03-17T15:47:33.463314400+00:00,normal,1
2026-03-17T15:47:33.464232400+00:00,normal,1
2026-03-17T15:47:33.467851500+00:00,normal,1
2026-03-17T15:47:33.517981300+00:00,normal,1
2026-03-17T15:47:33.563267900+00:00,normal,1
2026-03-17T15:47:33.567969300+00:00,normal,1
2026-03-17T15:47:33.618051+00:00,normal,1
2026-03-17T15:47:33.663294600+00:00,normal,1
2026-03-17T15:47:33.664194500+00:00,normal,1
2026-03-17T15:47:33.667843900+00:00,normal,1
2026-03-17T15:47:33.717971500+00:00,normal,1
2026-03-17T15:47:33.763314200+00:00,normal,1
2026-03-17T15:47:33.767896200+00:00,normal,1
2026-03-17T15:47:33.818231900+00:00,normal,1
2026-03-17T15:47:33.865393+00:00,normal,1
2026-03-17T15:47:33.865573800+00:00,normal,1
2026-03-17T15:47:33.868060700+00:00,normal,1
2026-03-17T15:47:33.918113900+00:00,normal,1
2026-03-17T15:47:33.963406500+00:00,normal,1
2026-03-17T15:47:33.968103900+00:00,normal,1
2026-03-17T15:47:34.018210800+00:00,normal,1
2026-03-17T15:47:34.063307700+00:00,normal,1
2026-03-17T15:47:34.064341200+00:00,normal,1
2026-03-17T15:47:34.068056+00:00,normal,1
2026-03-17T15:47:34.118291500+00:00,normal,1
2026-03-17T15:47:34.163561300+00:00,normal,1
2026-03-17T15:47:34.168058+00:00,normal,1
2026-03-17T15:47:34.218181400+00:00,normal,1
2026-03-17T15:47:34.263382200+00:00,normal,1
2026-03-17T15:47:34.264413200+00:00,normal,1
2026-03-17T15:47:34.268144900+00:00,normal,1
2026-03-17T15:47:34.318216700+00:00,normal,1
2026-03-17T15:47:34.368092100+00:00,normal,1
2026-03-17T15:47:34.368197800+00:00,normal,1
2026-03-17T15:47:34.418232500+00:00,normal,1
2026-03-17T15:47:34.464549300+00:00,normal,1
2026-03-17T15:47:34.468512600+00:00,normal,1
2026-03-17T15:47:34.469330600+00:00,normal,1
2026-03-17T15:47:34.518789700+00:00,normal,1
2026-03-17T15:47:34.568280+00:00,normal,1
2026-03-17T15:47:34.568453100+00:00,normal,1
2026-03-17T15:47:34.618396800+00:00,normal,1
2026-03-17T15:47:34.664307+00:00,normal,1
2026-03-17T15:47:34.668141+00:00,normal,1
2026-03-17T15:47:34.669286500+00:00,normal,1
2026-03-17T15:47:34.718353500+00:00,normal,1
2026-03-17T15:47:34.768284600+00:00,normal,1
2026-03-17T15:47:34.768524400+00:00,normal,1
2026-03-17T15:47:34.818187100+00:00,normal,1
2026-03-17T15:47:34.864384600+00:00,normal,1
2026-03-17T15:47:34.868135800+00:00,normal,1
2026-03-17T15:47:34.868316100+00:00,normal,1
2026-03-17T15:47:34.918189700+00:00,normal,1
2026-03-17T15:47:34.968316100+00:00,normal,1
2026-03-17T15:47:34.968536100+00:00,normal,1
2026-03-17T15:47:35.018231100+00:00,normal,1
2026-03-17T15:47:35.067378+00:00,normal,1
2026-03-17T15:47:35.068230100+00:00,normal,1
2026-03-17T15:47:35.068387600+00:00,normal,1
2026-03-17T15:47:35.118267+00:00,normal,1
2026-03-17T15:47:35.169062900+00:00,normal,1
2026-03-17T15:47:35.169157400+00:00,normal,1
2026-03-17T15:47:35.218404900+00:00,normal,1
2026-03-17T15:47:35.268434600+00:00,normal,1
2026-03-17T15:47:35.275085500+00:00,normal,1
2026-03-17T15:47:35.275203400+00:00,normal,1
2026-03-17T15:47:35.318245400+00:00,normal,1
2026-03-17T15:47:35.368257700+00:00,normal,1
2026-03-17T15:47:35.386070400+00:00,normal,1
2026-03-17T15:47:35.418333600+00:00,normal,1
2026-03-17T15:47:35.468347200+00:00,normal,1
2026-03-17T15:47:35.480770800+00:00,normal,1
2026-03-17T15:47:35.497312+00:00,normal,1
2026-03-17T15:47:35.518366200+00:00,normal,1
2026-03-17T15:47:35.568263900+00:00,normal,1
2026-03-17T15:47:35.607649300+00:00,normal,1
2026-03-17T15:47:35.618722500+00:00,normal,1
2026-03-17T15:47:35.668403+00:00,normal,1
2026-03-17T15:47:37.518998900+00:00,normal,1
2026-03-17T15:47:37.565400700+00:00,normal,1
2026-03-17T15:47:37.569026700+00:00,normal,1
2026-03-17T15:47:37.619111100+00:00,normal,1
2026-03-17T15:47:37.665322+00:00,normal,1
2026-03-17T15:47:37.669069600+00:00,normal,1
2026-03-17T15:47:37.717133600+00:00,normal,1
2026-03-17T15:47:37.719055700+00:00,normal,1
2026-03-17T15:47:37.765469800+00:00,normal,1
2026-03-17T15:47:37.769100300+00:00,normal,1
2026-03-17T15:47:37.819163800+00:00,normal,1
2026-03-17T15:47:37.865469800+00:00,normal,1
2026-03-17T15:47:37.869148500+00:00,normal,1
2026-03-17T15:47:37.913314700+00:00,normal,1
2026-03-17T15:47:37.919107800+00:00,normal,1
2026-03-17T15:47:37.969102+00:00,normal,1
2026-03-17T15:47:37.969197300+00:00,normal,1
2026-03-17T15:47:38.019165800+00:00,normal,1
2026-03-17T15:47:38.065631500+00:00,normal,1
2026-03-17T15:47:38.069034700+00:00,normal,1
2026-03-17T15:47:38.113340900+00:00,normal,1
2026-03-17T15:47:38.119112200+00:00,normal,1
2026-03-17T15:47:38.165589500+00:00,normal,1
2026-03-17T15:47:38.169086500+00:00,normal,1
2026-03-17T15:47:38.219258700+00:00,normal,1
2026-03-17T15:47:38.268102800+00:00,normal,1
2026-03-17T15:47:38.269233300+00:00,normal,1
2026-03-17T15:47:38.316004500+00:00,normal,1
2026-03-17T15:47:38.319529200+00:00,normal,1
2026-03-17T15:47:38.365529100+00:00,normal,1
2026-03-17T15:47:38.369518900+00:00,normal,1
2026-03-17T15:47:38.419257400+00:00,normal,1
2026-03-17T15:47:38.465529100+00:00,normal,1
2026-03-17T15:47:38.469160100+00:00,normal,1
2026-03-17T15:47:38.513342300+00:00,normal,1
2026-03-17T15:47:38.519289700+00:00,normal,1
2026-03-17T15:47:38.567854800+00:00,normal,1
2026-03-17T15:47:38.569139900+00:00,normal,1
2026-03-17T15:47:38.619208100+00:00,normal,1
2026-03-17T15:47:38.665326700+00:00,normal,1
2026-03-17T15:47:38.669172800+00:00,normal,1
2026-03-17T15:47:38.713445+00:00,normal,1
2026-03-17T15:47:38.719195600+00:00,normal,1
2026-03-17T15:47:38.765300500+00:00,normal,1
2026-03-17T15:47:38.769193200+00:00,normal,1
2026-03-17T15:47:38.819263600+00:00,normal,1
2026-03-17T15:47:38.865447100+00:00,normal,1
2026-03-17T15:47:38.870403400+00:00,normal,1
2026-03-17T15:47:38.916859300+00:00,normal,1
2026-03-17T15:47:38.920343900+00:00,normal,1
2026-03-17T15:47:38.965464300+00:00,normal,1
2026-03-17T15:47:38.969360500+00:00,normal,1
2026-03-17T15:47:39.019418400+00:00,normal,1
2026-03-17T15:47:39.065696400+00:00,normal,1
2026-03-17T15:47:39.069378200+00:00,normal,1
2026-03-17T15:47:39.119772600+00:00,normal,1
2026-03-17T15:47:39.120030900+00:00,normal,1
2026-03-17T15:47:39.169348900+00:00,normal,1
2026-03-17T15:47:39.169611300+00:00,normal,1
2026-03-17T15:47:39.219676100+00:00,normal,1
2026-03-17T15:47:39.265470800+00:00,normal,1
2026-03-17T15:47:39.269872100+00:00,normal,1
2026-03-17T15:47:39.319746300+00:00,normal,1
2026-03-17T15:47:39.324481900+00:00,normal,1
2026-03-17T15:47:39.365370400+00:00,normal,1
2026-03-17T15:47:39.369670500+00:00,normal,1
2026-03-17T15:47:39.420051800+00:00,normal,1
2026-03-17T15:47:39.465775200+00:00,normal,1
2026-03-17T15:47:39.469668200+00:00,normal,1
2026-03-17T15:47:39.519747600+00:00,normal,1
2026-03-17T15:47:39.527608700+00:00,normal,1
2026-03-17T15:47:39.565452300+00:00,normal,1
2026-03-17T15:47:39.570003700+00:00,normal,1
2026-03-17T15:47:39.619786+00:00,normal,1
2026-03-17T15:47:39.665468+00:00,normal,1
2026-03-17T15:47:39.669915800+00:00,normal,1
2026-03-17T15:47:39.719831300+00:00,normal,1
2026-03-17T15:47:39.730578800+00:00,normal,1
2026-03-17T15:47:39.769905600+00:00,normal,1
2026-03-17T15:47:39.778338200+00:00,normal,1
2026-03-17T15:47:39.819962500+00:00,normal,1
2026-03-17T15:47:39.869835200+00:00,normal,1
2026-03-17T15:47:39.890076800+00:00,normal,1
2026-03-17T15:47:39.920024100+00:00,normal,1
2026-03-17T15:47:39.937738+00:00,normal,1
2026-03-17T15:47:39.970033600+00:00,normal,1
2026-03-17T15:47:39.999012400+00:00,normal,1
2026-03-17T15:47:40.020101800+00:00,normal,1
2026-03-17T15:47:40.069914500+00:00,normal,1
2026-03-17T15:47:40.109874300+00:00,normal,1
2026-03-17T15:47:40.119790100+00:00,normal,1
2026-03-17T15:47:40.141085800+00:00,normal,1
2026-03-17T15:47:40.169852100+00:00,normal,1
2026-03-17T15:47:40.218209300+00:00,normal,1
2026-03-17T15:47:40.219760200+00:00,normal,1
2026-03-17T15:47:40.269855100+00:00,normal,1
2026-03-17T15:47:40.318336800+00:00,normal,1
2026-03-17T15:47:40.319803900+00:00,normal,1
2026-03-17T15:47:40.345251400+00:00,normal,1
2026-03-17T15:47:40.369818+00:00,normal,1
2026-03-17T15:47:40.418351100+00:00,normal,1
2026-03-17T15:47:40.419911300+00:00,normal,1
2026-03-17T15:47:40.469922300+00:00,normal,1
2026-03-17T15:47:40.519105300+00:00,normal,1
2026-03-17T15:47:40.519979200+00:00,normal,1
2026-03-17T15:47:40.548687700+00:00,normal,1
2026-03-17T15:47:40.570211800+00:00,normal,1
2026-03-17T15:47:40.618367200+00:00,normal,1
2026-03-17T15:47:40.620005900+00:00,normal,1
2026-03-17T15:47:40.669920600+00:00,normal,1
2026-03-17T15:47:42.520096100+00:00,normal,1
2026-03-17T15:47:42.570688200+00:00,normal,1
2026-03-17T15:47:42.577704700+00:00,normal,1
2026-03-17T15:47:42.618425700+00:00,normal,1
2026-03-17T15:47:42.620231800+00:00,normal,1
2026-03-17T15:47:42.670126600+00:00,normal,1
2026-03-17T15:47:42.718353900+00:00,normal,1
2026-03-17T15:47:42.720068300+00:00,normal,1
2026-03-17T15:47:42.770538600+00:00,normal,1
2026-03-17T15:47:42.783814100+00:00,normal,1
2026-03-17T15:47:42.818530200+00:00,normal,1
2026-03-17T15:47:42.820333300+00:00,normal,1
2026-03-17T15:47:42.870318600+00:00,normal,1
2026-03-17T15:47:42.918617400+00:00,normal,1
2026-03-17T15:47:42.920469600+00:00,normal,1
2026-03-17T15:47:42.970519700+00:00,normal,1
2026-03-17T15:47:42.988999800+00:00,normal,1
2026-03-17T15:47:43.019481300+00:00,normal,1
2026-03-17T15:47:43.020409300+00:00,normal,1
2026-03-17T15:47:43.070549300+00:00,normal,1
2026-03-17T15:47:43.118369+00:00,normal,1
2026-03-17T15:47:43.120422900+00:00,normal,1
2026-03-17T15:47:43.170541400+00:00,normal,1
2026-03-17T15:47:43.190923400+00:00,normal,1
2026-03-17T15:47:43.218293100+00:00,normal,1
2026-03-17T15:47:43.220445400+00:00,normal,1
2026-03-17T15:47:43.271030500+00:00,normal,1
2026-03-17T15:47:43.318348800+00:00,normal,1
2026-03-17T15:47:43.320473500+00:00,normal,1
2026-03-17T15:47:43.370563300+00:00,normal,1
2026-03-17T15:47:43.396154700+00:00,normal,1
2026-03-17T15:47:43.418327100+00:00,normal,1
2026-03-17T15:47:43.420577300+00:00,normal,1
2026-03-17T15:47:43.470559100+00:00,normal,1
2026-03-17T15:47:43.518326+00:00,normal,1
2026-03-17T15:47:43.520553400+00:00,normal,1
2026-03-17T15:47:43.570606200+00:00,normal,1
2026-03-17T15:47:43.597580300+00:00,normal,1
2026-03-17T15:47:43.618407800+00:00,normal,1
2026-03-17T15:47:43.620813900+00:00,normal,1
2026-03-17T15:47:43.670771200+00:00,normal,1
2026-03-17T15:47:43.718466600+00:00,normal,1
2026-03-17T15:47:43.720576400+00:00,normal,1
2026-03-17T15:47:43.771133200+00:00,normal,1
2026-03-17T15:47:43.802841500+00:00,normal,1
2026-03-17T15:47:43.818348100+00:00,normal,1
2026-03-17T15:47:43.820971600+00:00,normal,1
2026-03-17T15:47:43.871036900+00:00,normal,1
2026-03-17T15:47:43.918403+00:00,normal,1
2026-03-17T15:47:43.921004100+00:00,normal,1
2026-03-17T15:47:43.971057400+00:00,normal,1
2026-03-17T15:47:44.009963100+00:00,normal,1
2026-03-17T15:47:44.018368400+00:00,normal,1
2026-03-17T15:47:44.020955800+00:00,normal,1
2026-03-17T15:47:44.071277700+00:00,normal,1
2026-03-17T15:47:44.119498200+00:00,normal,1
2026-03-17T15:47:44.121340800+00:00,normal,1
2026-03-17T15:47:44.171203700+00:00,normal,1
2026-03-17T15:47:44.216227200+00:00,normal,1
2026-03-17T15:47:44.218315+00:00,normal,1
2026-03-17T15:47:44.221170300+00:00,normal,1
2026-03-17T15:47:44.271142200+00:00,normal,1
2026-03-17T15:47:44.319006400+00:00,normal,1
2026-03-17T15:47:44.322256200+00:00,normal,1
2026-03-17T15:47:44.371294800+00:00,normal,1
2026-03-17T15:47:44.415705100+00:00,normal,1
2026-03-17T15:47:44.418344100+00:00,normal,1
2026-03-17T15:47:44.421204+00:00,normal,1
2026-03-17T15:47:44.471346200+00:00,normal,1
2026-03-17T15:47:44.518355100+00:00,normal,1
2026-03-17T15:47:44.521168900+00:00,normal,1
2026-03-17T15:47:44.571268+00:00,normal,1
2026-03-17T15:47:44.615432600+00:00,normal,1
2026-03-17T15:47:44.618259300+00:00,normal,1
2026-03-17T15:47:44.621192800+00:00,normal,1
2026-03-17T15:47:44.671280300+00:00,normal,1
2026-03-17T15:47:44.719215200+00:00,normal,1
2026-03-17T15:47:44.721238500+00:00,normal,1
2026-03-17T15:47:44.771271600+00:00,normal,1
2026-03-17T15:47:44.815699200+00:00,normal,1
2026-03-17T15:47:44.818422900+00:00,normal,1
2026-03-17T15:47:44.821382+00:00,normal,1
2026-03-17T15:47:44.871258400+00:00,normal,1
2026-03-17T15:47:44.918448100+00:00,normal,1
2026-03-17T15:47:44.921247500+00:00,normal,1
2026-03-17T15:47:44.971275800+00:00,normal,1
2026-03-17T15:47:45.015338700+00:00,normal,1
2026-03-17T15:47:45.018275300+00:00,normal,1
2026-03-17T15:47:45.021184100+00:00,normal,1
2026-03-17T15:47:45.071311600+00:00,normal,1
2026-03-17T15:47:45.118365700+00:00,normal,1
2026-03-17T15:47:45.121300600+00:00,normal,1
2026-03-17T15:47:45.171313800+00:00,normal,1
2026-03-17T15:47:45.215556600+00:00,normal,1
2026-03-17T15:47:45.218320500+00:00,normal,1
2026-03-17T15:47:45.221192700+00:00,normal,1
2026-03-17T15:47:45.271690+00:00,normal,1
2026-03-17T15:47:45.321207500+00:00,normal,1
2026-03-17T15:47:45.321651900+00:00,normal,1
2026-03-17T15:47:45.371587500+00:00,normal,1
2026-03-17T15:47:45.415870900+00:00,normal,1
2026-03-17T15:47:45.418414300+00:00,normal,1
2026-03-17T15:47:45.421331800+00:00,normal,1
2026-03-17T15:47:45.471341800+00:00,normal,1
2026-03-17T15:47:45.518539700+00:00,normal,1
2026-03-17T15:47:45.521292300+00:00,normal,1
2026-03-17T15:47:45.571356200+00:00,normal,1
2026-03-17T15:47:45.622023400+00:00,normal,1
2026-03-17T15:47:45.622383800+00:00,normal,1
2026-03-17T15:47:45.622561+00:00,normal,1
2026-03-17T15:47:45.671914300+00:00,normal,1
2026-03-17T15:47:47.522039600+00:00,normal,1
2026-03-17T15:47:47.572110300+00:00,normal,1
2026-03-17T15:47:47.618368200+00:00,normal,1
2026-03-17T15:47:47.622069800+00:00,normal,1
2026-03-17T15:47:47.663529+00:00,normal,1
2026-03-17T15:47:47.672116500+00:00,normal,1
2026-03-17T15:47:47.719209100+00:00,normal,1
2026-03-17T15:47:47.722049500+00:00,normal,1
2026-03-17T15:47:47.772173600+00:00,normal,1
2026-03-17T15:47:47.821508+00:00,normal,1
2026-03-17T15:47:47.822141400+00:00,normal,1
2026-03-17T15:47:47.868208700+00:00,normal,1
2026-03-17T15:47:47.872060500+00:00,normal,1
2026-03-17T15:47:47.918350100+00:00,normal,1
2026-03-17T15:47:47.922097600+00:00,normal,1
2026-03-17T15:47:47.972404700+00:00,normal,1
2026-03-17T15:47:48.018608100+00:00,normal,1
2026-03-17T15:47:48.022187500+00:00,normal,1
2026-03-17T15:47:48.071371900+00:00,normal,1
2026-03-17T15:47:48.072831900+00:00,normal,1
2026-03-17T15:47:48.118498400+00:00,normal,1
2026-03-17T15:47:48.122246900+00:00,normal,1
2026-03-17T15:47:48.172211600+00:00,normal,1
2026-03-17T15:47:48.220763700+00:00,normal,1
2026-03-17T15:47:48.222170200+00:00,normal,1
2026-03-17T15:47:48.268740800+00:00,normal,1
2026-03-17T15:47:48.272320200+00:00,normal,1
2026-03-17T15:47:48.318306300+00:00,normal,1
2026-03-17T15:47:48.322134800+00:00,normal,1
2026-03-17T15:47:48.372542900+00:00,normal,1
2026-03-17T15:47:48.418421300+00:00,normal,1
2026-03-17T15:47:48.422271700+00:00,normal,1
2026-03-17T15:47:48.468314700+00:00,normal,1
2026-03-17T15:47:48.472229100+00:00,normal,1
2026-03-17T15:47:48.518348400+00:00,normal,1
2026-03-17T15:47:48.522172800+00:00,normal,1
2026-03-17T15:47:48.572255100+00:00,normal,1
2026-03-17T15:47:48.618488900+00:00,normal,1
2026-03-17T15:47:48.622209800+00:00,normal,1
2026-03-17T15:47:48.668343800+00:00,normal,1
2026-03-17T15:47:48.672407400+00:00,normal,1
2026-03-17T15:47:48.718417500+00:00,normal,1
2026-03-17T15:47:48.722331600+00:00,normal,1
2026-03-17T15:47:48.772323900+00:00,normal,1
2026-03-17T15:47:48.822577500+00:00,normal,1
2026-03-17T15:47:48.822863900+00:00,normal,1
2026-03-17T15:47:48.869647500+00:00,normal,1
2026-03-17T15:47:48.872285800+00:00,normal,1
2026-03-17T15:47:48.918732300+00:00,normal,1
2026-03-17T15:47:48.922327300+00:00,normal,1
2026-03-17T15:47:48.972302800+00:00,normal,1
2026-03-17T15:47:49.018340100+00:00,normal,1
2026-03-17T15:47:49.022221800+00:00,normal,1
2026-03-17T15:47:49.071575800+00:00,normal,1
2026-03-17T15:47:49.072255300+00:00,normal,1
2026-03-17T15:47:49.119819200+00:00,normal,1
2026-03-17T15:47:49.122296600+00:00,normal,1
2026-03-17T15:47:49.172398800+00:00,normal,1
2026-03-17T15:47:49.218380500+00:00,normal,1
2026-03-17T15:47:49.222309300+00:00,normal,1
2026-03-17T15:47:49.268388500+00:00,normal,1
2026-03-17T15:47:49.272386500+00:00,normal,1
2026-03-17T15:47:49.318604200+00:00,normal,1
2026-03-17T15:47:49.322285200+00:00,normal,1
2026-03-17T15:47:49.372464700+00:00,normal,1
2026-03-17T15:47:49.418518600+00:00,normal,1
2026-03-17T15:47:49.422730800+00:00,normal,1
2026-03-17T15:47:49.468676200+00:00,normal,1
2026-03-17T15:47:49.472396100+00:00,normal,1
2026-03-17T15:47:49.518441300+00:00,normal,1
2026-03-17T15:47:49.522354400+00:00,important,1
2026-03-17T15:47:49.572419+00:00,important,1
2026-03-17T15:47:49.622181100+00:00,important,1
2026-03-17T15:47:49.622625100+00:00,important,1
2026-03-17T15:47:49.669878300+00:00,important,1
2026-03-17T15:47:49.672269200+00:00,normal,1
2026-03-17T15:47:49.718406200+00:00,important,1
2026-03-17T15:47:49.722368700+00:00,important,1
2026-03-17T15:47:49.772355700+00:00,important,1
2026-03-17T15:47:49.818346800+00:00,important,1
2026-03-17T15:47:49.822346300+00:00,important,1
2026-03-17T15:47:49.868432300+00:00,important,1
2026-03-17T15:47:49.872407500+00:00,normal,1
2026-03-17T15:47:49.923419900+00:00,important,1
2026-03-17T15:47:49.923512200+00:00,important,1
2026-03-17T15:47:49.973455600+00:00,important,1
2026-03-17T15:47:50.023376900+00:00,important,1
2026-03-17T15:47:50.023502200+00:00,important,1
2026-03-17T15:47:50.068317700+00:00,important,1
2026-03-17T15:47:50.073579300+00:00,normal,1
2026-03-17T15:47:50.123356100+00:00,important,1
2026-03-17T15:47:50.123492300+00:00,important,1
2026-03-17T15:47:50.174360800+00:00,important,1
2026-03-17T15:47:50.223324300+00:00,important,1
2026-03-17T15:47:50.224092+00:00,important,1
2026-03-17T15:47:50.270811700+00:00,important,1
2026-03-17T15:47:50.274147200+00:00,normal,1
2026-03-17T15:47:50.323371+00:00,important,1
2026-03-17T15:47:50.324212100+00:00,important,1
2026-03-17T15:47:50.374340100+00:00,important,1
2026-03-17T15:47:50.423335700+00:00,important,1
2026-03-17T15:47:50.424100200+00:00,important,1
2026-03-17T15:47:50.468304800+00:00,important,1
2026-03-17T15:47:50.474153+00:00,normal,1
2026-03-17T15:47:50.523393800+00:00,important,1
2026-03-17T15:47:50.524336900+00:00,important,1
2026-03-17T15:47:50.574214200+00:00,important,1
2026-03-17T15:47:50.623301+00:00,important,1
2026-03-17T15:47:50.624161500+00:00,important,1
2026-03-17T15:47:50.668292800+00:00,important,1
2026-03-17T15:47:50.674205600+00:00,normal,1
2026-03-17T15:47:52.525124500+00:00,normal,1
2026-03-17T15:47:52.575351500+00:00,normal,1
2026-03-17T15:47:52.623362300+00:00,normal,1
2026-03-17T15:47:52.625162500+00:00,normal,1
2026-03-17T15:47:52.675730600+00:00,normal,1
2026-03-17T15:47:52.676231600+00:00,normal,1
2026-03-17T15:47:52.731949900+00:00,normal,1
2026-03-17T15:47:52.732319+00:00,normal,1
2026-03-17T15:47:52.782273500+00:00,normal,1
2026-03-17T15:47:52.829998200+00:00,normal,1
2026-03-17T15:47:52.832536100+00:00,important,1
2026-03-17T15:47:52.876099500+00:00,important,1
2026-03-17T15:47:52.882157+00:00,normal,1
2026-03-17T15:47:52.930404500+00:00,important,1
2026-03-17T15:47:52.932231700+00:00,important,1
2026-03-17T15:47:52.982617200+00:00,important,1
2026-03-17T15:47:53.030430700+00:00,important,1
2026-03-17T15:47:53.032252400+00:00,important,1
2026-03-17T15:47:53.081325700+00:00,important,1
2026-03-17T15:47:53.082458600+00:00,normal,1
2026-03-17T15:47:53.130589900+00:00,important,1
2026-03-17T15:47:53.132367300+00:00,important,1
2026-03-17T15:47:53.182407400+00:00,important,1
2026-03-17T15:47:53.230352600+00:00,important,1
2026-03-17T15:47:53.232242700+00:00,important,1
2026-03-17T15:47:53.281414700+00:00,important,1
2026-03-17T15:47:53.282182200+00:00,normal,1
2026-03-17T15:47:53.330343800+00:00,important,1
2026-03-17T15:47:53.332182100+00:00,important,1
2026-03-17T15:47:53.382273300+00:00,important,1
2026-03-17T15:47:53.430355300+00:00,important,1
2026-03-17T15:47:53.432230900+00:00,important,1
2026-03-17T15:47:53.481357900+00:00,important,1
2026-03-17T15:47:53.482623300+00:00,normal,1
2026-03-17T15:47:53.530419100+00:00,important,1
2026-03-17T15:47:53.532270600+00:00,important,1
2026-03-17T15:47:53.582476100+00:00,important,1
2026-03-17T15:47:53.630324+00:00,important,1
2026-03-17T15:47:53.632427600+00:00,important,1
2026-03-17T15:47:53.682302600+00:00,important,1
2026-03-17T15:47:53.682401900+00:00,normal,1
2026-03-17T15:47:53.730415300+00:00,important,1
2026-03-17T15:47:53.732455+00:00,important,1
2026-03-17T15:47:53.782628100+00:00,important,1
2026-03-17T15:47:53.830541300+00:00,important,1
2026-03-17T15:47:53.832422800+00:00,important,1
2026-03-17T15:47:53.881420800+00:00,important,1
2026-03-17T15:47:53.882530500+00:00,normal,1
2026-03-17T15:47:53.932125600+00:00,important,1
2026-03-17T15:47:53.932396500+00:00,important,1
2026-03-17T15:47:53.982598400+00:00,important,1
2026-03-17T15:47:54.030562100+00:00,important,1
2026-03-17T15:47:54.032539100+00:00,important,1
2026-03-17T15:47:54.081429300+00:00,important,1
2026-03-17T15:47:54.082520600+00:00,normal,1
2026-03-17T15:47:54.130340600+00:00,important,1
2026-03-17T15:47:54.132459200+00:00,important,1
2026-03-17T15:47:54.182578+00:00,important,1
2026-03-17T15:47:54.233422600+00:00,important,1
2026-03-17T15:47:54.233661+00:00,important,1
2026-03-17T15:47:54.281379100+00:00,important,1
2026-03-17T15:47:54.282993300+00:00,normal,1
2026-03-17T15:47:54.330302+00:00,important,1
2026-03-17T15:47:54.332974800+00:00,important,1
