ts,priority,dropped_count
2026-03-17T17:17:54.333168500+00:00,normal,1
2026-03-17T17:17:54.366319800+00:00,normal,1
2026-03-17T17:17:54.383262400+00:00,normal,1
2026-03-17T17:17:54.433250+00:00,normal,1
2026-03-17T17:17:54.466189300+00:00,normal,1
2026-03-17T17:17:54.466332200+00:00,normal,1
2026-03-17T17:17:54.483167200+00:00,normal,1
2026-03-17T17:17:54.533165900+00:00,normal,1
2026-03-17T17:17:54.566416300+00:00,normal,1
2026-03-17T17:17:54.583213800+00:00,normal,1
2026-03-17T17:17:54.633161200+00:00,normal,1
2026-03-17T17:17:54.666334+00:00,normal,1
2026-03-17T17:17:54.666382200+00:00,normal,1
2026-03-17T17:17:54.683138700+00:00,normal,1
2026-03-17T17:17:54.733282700+00:00,normal,1
2026-03-17T17:17:54.766607200+00:00,normal,1
2026-03-17T17:17:56.633611500+00:00,normal,1
2026-03-17T17:17:56.666342400+00:00,normal,1
2026-03-17T17:17:56.666526500+00:00,normal,1
2026-03-17T17:17:56.683353800+00:00,normal,1
2026-03-17T17:17:56.733486900+00:00,normal,1
2026-03-17T17:17:56.766091100+00:00,normal,1
2026-03-17T17:17:56.783766100+00:00,normal,1
2026-03-17T17:17:56.833473900+00:00,normal,1
2026-03-17T17:17:56.866066900+00:00,normal,1
2026-03-17T17:17:56.866373800+00:00,normal,1
2026-03-17T17:17:56.883483600+00:00,normal,1
2026-03-17T17:17:56.933431900+00:00,normal,1
2026-03-17T17:17:56.966144800+00:00,normal,1
2026-03-17T17:17:56.983583500+00:00,normal,1
2026-03-17T17:17:57.034338100+00:00,normal,1
2026-03-17T17:17:57.066081900+00:00,normal,1
2026-03-17T17:17:57.066350700+00:00,normal,1
2026-03-17T17:17:57.084295900+00:00,normal,1
2026-03-17T17:17:57.134341700+00:00,normal,1
2026-03-17T17:17:57.166126100+00:00,normal,1
2026-03-17T17:17:57.184431800+00:00,normal,1
2026-03-17T17:17:57.234388600+00:00,normal,1
2026-03-17T17:17:57.266204700+00:00,normal,1
2026-03-17T17:17:57.266426900+00:00,normal,1
2026-03-17T17:17:57.284310600+00:00,normal,1
2026-03-17T17:17:57.334343600+00:00,normal,1
2026-03-17T17:17:57.366330700+00:00,normal,1
2026-03-17T17:17:57.384399200+00:00,normal,1
2026-03-17T17:17:57.434480800+00:00,normal,1
2026-03-17T17:17:57.466002900+00:00,normal,1
2026-03-17T17:17:57.466365900+00:00,normal,1
2026-03-17T17:17:57.484406600+00:00,normal,1
2026-03-17T17:17:57.534332100+00:00,normal,1
2026-03-17T17:17:57.566219600+00:00,normal,1
2026-03-17T17:17:57.584322400+00:00,normal,1
2026-03-17T17:17:57.634563+00:00,normal,1
2026-03-17T17:17:57.666249500+00:00,normal,1
2026-03-17T17:17:57.666386+00:00,normal,1
2026-03-17T17:17:57.684504900+00:00,normal,1
2026-03-17T17:17:57.734386900+00:00,normal,1
2026-03-17T17:17:57.766078300+00:00,normal,1
2026-03-17T17:17:57.784353200+00:00,normal,1
2026-03-17T17:17:57.834408900+00:00,normal,1
2026-03-17T17:17:57.866113700+00:00,normal,1
2026-03-17T17:17:57.866598+00:00,normal,1
2026-03-17T17:17:57.884335600+00:00,normal,1
2026-03-17T17:17:57.934314100+00:00,normal,1
2026-03-17T17:17:57.965993100+00:00,normal,1
2026-03-17T17:17:57.984627400+00:00,normal,1
2026-03-17T17:17:58.034312400+00:00,normal,1
2026-03-17T17:17:58.066245900+00:00,normal,1
2026-03-17T17:17:58.066391700+00:00,normal,1
2026-03-17T17:17:58.084694500+00:00,normal,1
2026-03-17T17:17:58.134363300+00:00,normal,1
2026-03-17T17:17:58.166293800+00:00,normal,1
2026-03-17T17:17:58.184341300+00:00,normal,1
2026-03-17T17:17:58.234351400+00:00,normal,1
2026-03-17T17:17:58.266507400+00:00,normal,1
2026-03-17T17:17:58.266645500+00:00,normal,1
2026-03-17T17:17:58.289521400+00:00,normal,1
2026-03-17T17:17:58.334423400+00:00,normal,1
2026-03-17T17:17:58.366337100+00:00,normal,1
2026-03-17T17:17:58.384334300+00:00,normal,1
2026-03-17T17:17:58.434552800+00:00,normal,1
2026-03-17T17:17:58.466129300+00:00,normal,1
2026-03-17T17:17:58.466425400+00:00,normal,1
2026-03-17T17:17:58.484526400+00:00,normal,1
2026-03-17T17:17:58.534351200+00:00,normal,1
2026-03-17T17:17:58.566110700+00:00,normal,1
2026-03-17T17:17:58.584477+00:00,normal,1
2026-03-17T17:17:58.634332200+00:00,normal,1
2026-03-17T17:17:58.666153700+00:00,normal,1
2026-03-17T17:17:58.666378600+00:00,normal,1
2026-03-17T17:17:58.684322400+00:00,normal,1
2026-03-17T17:17:58.734407100+00:00,normal,1
2026-03-17T17:17:58.766142300+00:00,normal,1
2026-03-17T17:17:58.784356500+00:00,normal,1
2026-03-17T17:17:58.834365500+00:00,normal,1
2026-03-17T17:17:58.866063700+00:00,normal,1
2026-03-17T17:17:58.866437700+00:00,normal,1
2026-03-17T17:17:58.884420+00:00,normal,1
2026-03-17T17:17:58.934470600+00:00,normal,1
2026-03-17T17:17:58.966157+00:00,normal,1
2026-03-17T17:17:58.984469400+00:00,normal,1
2026-03-17T17:17:59.034390400+00:00,normal,1
2026-03-17T17:17:59.066165500+00:00,normal,1
2026-03-17T17:17:59.066374100+00:00,normal,1
2026-03-17T17:17:59.084398700+00:00,normal,1
2026-03-17T17:17:59.134450600+00:00,normal,1
2026-03-17T17:17:59.166058+00:00,normal,1
2026-03-17T17:17:59.184389300+00:00,normal,1
2026-03-17T17:17:59.234482600+00:00,normal,1
2026-03-17T17:17:59.266179+00:00,normal,1
2026-03-17T17:17:59.266380600+00:00,normal,1
2026-03-17T17:17:59.284407600+00:00,normal,1
2026-03-17T17:17:59.334405600+00:00,normal,1
2026-03-17T17:17:59.366111900+00:00,normal,1
2026-03-17T17:17:59.384387100+00:00,normal,1
2026-03-17T17:17:59.434530+00:00,normal,1
2026-03-17T17:17:59.466369500+00:00,normal,1
2026-03-17T17:17:59.466441700+00:00,normal,1
2026-03-17T17:17:59.484434800+00:00,normal,1
2026-03-17T17:17:59.534454200+00:00,normal,1
2026-03-17T17:17:59.566038200+00:00,normal,1
2026-03-17T17:17:59.584473700+00:00,normal,1
2026-03-17T17:17:59.634517500+00:00,normal,1
2026-03-17T17:17:59.666094900+00:00,normal,1
2026-03-17T17:17:59.666419500+00:00,normal,1
2026-03-17T17:17:59.684471200+00:00,normal,1
2026-03-17T17:17:59.734439300+00:00,normal,1
2026-03-17T17:17:59.766580+00:00,normal,1
2026-03-17T17:18:01.634468200+00:00,normal,1
2026-03-17T17:18:01.666148100+00:00,normal,1
2026-03-17T17:18:01.666387400+00:00,normal,1
2026-03-17T17:18:01.684438900+00:00,normal,1
2026-03-17T17:18:01.734543200+00:00,normal,1
2026-03-17T17:18:01.766300600+00:00,normal,1
2026-03-17T17:18:01.784447100+00:00,normal,1
2026-03-17T17:18:01.834430300+00:00,normal,1
2026-03-17T17:18:01.866087200+00:00,normal,1
2026-03-17T17:18:01.866375100+00:00,normal,1
2026-03-17T17:18:01.884563500+00:00,normal,1
2026-03-17T17:18:01.934662700+00:00,normal,1
2026-03-17T17:18:01.966197400+00:00,normal,1
2026-03-17T17:18:01.984476600+00:00,normal,1
2026-03-17T17:18:02.034488300+00:00,normal,1
2026-03-17T17:18:02.066031+00:00,normal,1
2026-03-17T17:18:02.066431500+00:00,normal,1
2026-03-17T17:18:02.084453700+00:00,normal,1
2026-03-17T17:18:02.134469+00:00,normal,1
2026-03-17T17:18:02.166272200+00:00,normal,1
2026-03-17T17:18:02.184537900+00:00,normal,1
2026-03-17T17:18:02.234501600+00:00,normal,1
2026-03-17T17:18:02.266358400+00:00,normal,1
2026-03-17T17:18:02.266660800+00:00,normal,1
2026-03-17T17:18:02.284552500+00:00,normal,1
2026-03-17T17:18:02.334542200+00:00,normal,1
2026-03-17T17:18:02.366166500+00:00,normal,1
2026-03-17T17:18:02.384471200+00:00,normal,1
2026-03-17T17:18:02.434485700+00:00,normal,1
2026-03-17T17:18:02.466342800+00:00,normal,1
2026-03-17T17:18:02.466535400+00:00,normal,1
2026-03-17T17:18:02.484495400+00:00,normal,1
2026-03-17T17:18:02.534476900+00:00,normal,1
2026-03-17T17:18:02.566333900+00:00,normal,1
2026-03-17T17:18:02.584480100+00:00,normal,1
2026-03-17T17:18:02.634552700+00:00,normal,1
2026-03-17T17:18:02.666261200+00:00,normal,1
2026-03-17T17:18:02.666392200+00:00,normal,1
2026-03-17T17:18:02.684496500+00:00,normal,1
2026-03-17T17:18:02.734484100+00:00,normal,1
2026-03-17T17:18:02.766377200+00:00,normal,1
2026-03-17T17:18:02.784512700+00:00,normal,1
2026-03-17T17:18:02.834544300+00:00,normal,1
2026-03-17T17:18:02.866462400+00:00,normal,1
2026-03-17T17:18:02.866584300+00:00,normal,1
2026-03-17T17:18:02.884601200+00:00,normal,1
2026-03-17T17:18:02.935092200+00:00,normal,1
2026-03-17T17:18:02.966086900+00:00,normal,1
2026-03-17T17:18:02.984533100+00:00,normal,1
2026-03-17T17:18:03.034643300+00:00,normal,1
2026-03-17T17:18:03.066462+00:00,normal,1
2026-03-17T17:18:03.066887400+00:00,normal,1
2026-03-17T17:18:03.084486800+00:00,normal,1
2026-03-17T17:18:03.134804500+00:00,normal,1
2026-03-17T17:18:03.167146200+00:00,normal,1
2026-03-17T17:18:03.185187200+00:00,normal,1
2026-03-17T17:18:03.234565700+00:00,normal,1
2026-03-17T17:18:03.266358500+00:00,normal,1
2026-03-17T17:18:03.266761700+00:00,normal,1
2026-03-17T17:18:03.284688900+00:00,normal,1
2026-03-17T17:18:03.334529800+00:00,normal,1
2026-03-17T17:18:03.366572800+00:00,normal,1
2026-03-17T17:18:03.384514100+00:00,normal,1
2026-03-17T17:18:03.434585900+00:00,normal,1
2026-03-17T17:18:03.466332300+00:00,normal,1
2026-03-17T17:18:03.466667100+00:00,normal,1
2026-03-17T17:18:03.484609200+00:00,normal,1
2026-03-17T17:18:03.534730900+00:00,normal,1
2026-03-17T17:18:03.566473700+00:00,normal,1
2026-03-17T17:18:03.584608300+00:00,normal,1
2026-03-17T17:18:03.634569300+00:00,normal,1
2026-03-17T17:18:03.666414+00:00,normal,1
2026-03-17T17:18:03.666608500+00:00,normal,1
2026-03-17T17:18:03.684677500+00:00,normal,1
2026-03-17T17:18:03.734520300+00:00,normal,1
2026-03-17T17:18:03.766090500+00:00,normal,1
2026-03-17T17:18:03.784530400+00:00,normal,1
2026-03-17T17:18:03.834559700+00:00,normal,1
2026-03-17T17:18:03.866189400+00:00,normal,1
2026-03-17T17:18:03.866384900+00:00,normal,1
2026-03-17T17:18:03.884522500+00:00,normal,1
2026-03-17T17:18:03.934520900+00:00,normal,1
2026-03-17T17:18:03.966092700+00:00,normal,1
2026-03-17T17:18:03.984543900+00:00,normal,1
2026-03-17T17:18:04.034625800+00:00,normal,1
2026-03-17T17:18:04.066347700+00:00,normal,1
2026-03-17T17:18:04.066391200+00:00,normal,1
2026-03-17T17:18:04.084517700+00:00,normal,1
2026-03-17T17:18:04.134551500+00:00,normal,1
2026-03-17T17:18:04.166165800+00:00,normal,1
2026-03-17T17:18:04.184546200+00:00,normal,1
2026-03-17T17:18:04.234599300+00:00,normal,1
2026-03-17T17:18:04.266226+00:00,normal,1
2026-03-17T17:18:04.266374700+00:00,normal,1
2026-03-17T17:18:04.284620800+00:00,normal,1
2026-03-17T17:18:04.334542700+00:00,normal,1
2026-03-17T17:18:04.366431600+00:00,normal,1
2026-03-17T17:18:04.384535700+00:00,normal,1
2026-03-17T17:18:04.434526800+00:00,normal,1
2026-03-17T17:18:04.466147+00:00,normal,1
2026-03-17T17:18:04.466518700+00:00,normal,1
2026-03-17T17:18:04.484658200+00:00,normal,1
2026-03-17T17:18:04.534511300+00:00,normal,1
2026-03-17T17:18:04.566094500+00:00,normal,1
2026-03-17T17:18:04.584492600+00:00,normal,1
2026-03-17T17:18:04.634498900+00:00,normal,1
2026-03-17T17:18:04.666344600+00:00,normal,1
2026-03-17T17:18:04.666485400+00:00,normal,1
2026-03-17T17:18:04.684503500+00:00,normal,1
2026-03-17T17:18:04.734547400+00:00,normal,1
2026-03-17T17:18:04.766881800+00:00,normal,1
2026-03-17T17:18:04.784838300+00:00,normal,1
2026-03-17T17:18:06.666433200+00:00,normal,1
2026-03-17T17:18:06.666505400+00:00,normal,1
2026-03-17T17:18:06.684949700+00:00,normal,1
2026-03-17T17:18:06.734869100+00:00,normal,1
2026-03-17T17:18:06.766119+00:00,normal,1
2026-03-17T17:18:06.784892900+00:00,normal,1
2026-03-17T17:18:06.835035200+00:00,normal,1
2026-03-17T17:18:06.866213700+00:00,normal,1
2026-03-17T17:18:06.866592300+00:00,normal,1
2026-03-17T17:18:06.885022400+00:00,normal,1
2026-03-17T17:18:06.934957800+00:00,normal,1
2026-03-17T17:18:06.966281200+00:00,normal,1
2026-03-17T17:18:06.985010500+00:00,normal,1
2026-03-17T17:18:07.035008900+00:00,normal,1
2026-03-17T17:18:07.066414100+00:00,normal,1
2026-03-17T17:18:07.066736600+00:00,normal,1
2026-03-17T17:18:07.084881700+00:00,normal,1
2026-03-17T17:18:07.134936100+00:00,normal,1
2026-03-17T17:18:07.166166100+00:00,normal,1
2026-03-17T17:18:07.184888500+00:00,normal,1
2026-03-17T17:18:07.234957700+00:00,normal,1
2026-03-17T17:18:07.266070300+00:00,normal,1
2026-03-17T17:18:07.266391700+00:00,normal,1
2026-03-17T17:18:07.284894100+00:00,normal,1
2026-03-17T17:18:07.334979100+00:00,normal,1
2026-03-17T17:18:07.366188200+00:00,normal,1
2026-03-17T17:18:07.384903700+00:00,normal,1
2026-03-17T17:18:07.435063600+00:00,normal,1
2026-03-17T17:18:07.466082700+00:00,normal,1
2026-03-17T17:18:07.466392100+00:00,normal,1
2026-03-17T17:18:07.484882500+00:00,normal,1
2026-03-17T17:18:07.535037700+00:00,normal,1
2026-03-17T17:18:07.566091900+00:00,normal,1
2026-03-17T17:18:07.584920+00:00,normal,1
2026-03-17T17:18:07.634874700+00:00,normal,1
2026-03-17T17:18:07.666064900+00:00,normal,1
2026-03-17T17:18:07.666410900+00:00,normal,1
2026-03-17T17:18:07.684902500+00:00,normal,1
2026-03-17T17:18:07.734888300+00:00,normal,1
2026-03-17T17:18:07.766428600+00:00,normal,1
2026-03-17T17:18:07.785412100+00:00,normal,1
2026-03-17T17:18:07.834955100+00:00,normal,1
2026-03-17T17:18:07.866098900+00:00,normal,1
2026-03-17T17:18:07.866831800+00:00,normal,1
2026-03-17T17:18:07.884923800+00:00,normal,1
2026-03-17T17:18:07.935080100+00:00,normal,1
2026-03-17T17:18:07.966268+00:00,normal,1
2026-03-17T17:18:07.984903500+00:00,normal,1
2026-03-17T17:18:08.034924+00:00,normal,1
2026-03-17T17:18:08.066103400+00:00,normal,1
2026-03-17T17:18:08.066508800+00:00,normal,1
2026-03-17T17:18:08.085210900+00:00,normal,1
2026-03-17T17:18:08.134911800+00:00,normal,1
2026-03-17T17:18:08.166229100+00:00,normal,1
2026-03-17T17:18:08.184895900+00:00,normal,1
2026-03-17T17:18:08.234935+00:00,normal,1
2026-03-17T17:18:08.266132700+00:00,normal,1
2026-03-17T17:18:08.266409+00:00,normal,1
2026-03-17T17:18:08.284883800+00:00,normal,1
2026-03-17T17:18:08.334925400+00:00,normal,1
2026-03-17T17:18:08.366614400+00:00,normal,1
2026-03-17T17:18:08.385013400+00:00,normal,1
2026-03-17T17:18:08.435029100+00:00,normal,1
2026-03-17T17:18:08.466208500+00:00,normal,1
2026-03-17T17:18:08.466567400+00:00,normal,1
2026-03-17T17:18:08.485027400+00:00,normal,1
2026-03-17T17:18:08.534978100+00:00,normal,1
2026-03-17T17:18:08.566350300+00:00,normal,1
2026-03-17T17:18:08.585035100+00:00,normal,1
2026-03-17T17:18:08.634974+00:00,normal,1
2026-03-17T17:18:08.666345600+00:00,normal,1
2026-03-17T17:18:08.666576200+00:00,normal,1
2026-03-17T17:18:08.685211600+00:00,normal,1
2026-03-17T17:18:08.735046800+00:00,normal,1
2026-03-17T17:18:08.766104400+00:00,normal,1
2026-03-17T17:18:08.784916700+00:00,normal,1
2026-03-17T17:18:08.834896400+00:00,normal,1
2026-03-17T17:18:08.866241400+00:00,normal,1
2026-03-17T17:18:08.866562500+00:00,normal,1
2026-03-17T17:18:08.884919500+00:00,normal,1
2026-03-17T17:18:08.934929100+00:00,normal,1
2026-03-17T17:18:08.966123500+00:00,normal,1
2026-03-17T17:18:08.984976300+00:00,normal,1
2026-03-17T17:18:09.034905500+00:00,normal,1
2026-03-17T17:18:09.066528500+00:00,normal,1
2026-03-17T17:18:09.066625900+00:00,normal,1
2026-03-17T17:18:09.085019300+00:00,normal,1
2026-03-17T17:18:09.134904500+00:00,normal,1
2026-03-17T17:18:09.166315600+00:00,normal,1
2026-03-17T17:18:09.184954400+00:00,normal,1
2026-03-17T17:18:09.234971+00:00,normal,1
2026-03-17T17:18:09.266645800+00:00,normal,1
2026-03-17T17:18:09.267042800+00:00,normal,1
2026-03-17T17:18:09.284936200+00:00,normal,1
2026-03-17T17:18:09.335146400+00:00,normal,1
2026-03-17T17:18:09.366346100+00:00,normal,1
2026-03-17T17:18:09.385041+00:00,normal,1
2026-03-17T17:18:09.434988200+00:00,normal,1
2026-03-17T17:18:09.466345100+00:00,normal,1
2026-03-17T17:18:09.466413+00:00,normal,1
2026-03-17T17:18:09.484940900+00:00,normal,1
2026-03-17T17:18:09.534938800+00:00,normal,1
2026-03-17T17:18:09.566424800+00:00,normal,1
2026-03-17T17:18:09.585013100+00:00,normal,1
2026-03-17T17:18:09.635053900+00:00,normal,1
2026-03-17T17:18:09.666913800+00:00,normal,1
2026-03-17T17:18:09.666931800+00:00,normal,1
2026-03-17T17:18:09.685059700+00:00,normal,1
2026-03-17T17:18:09.734947600+00:00,normal,1
2026-03-17T17:18:09.766388+00:00,normal,1
2026-03-17T17:18:09.784949900+00:00,normal,1
2026-03-17T17:18:11.666231400+00:00,normal,1
2026-03-17T17:18:11.666441100+00:00,normal,1
2026-03-17T17:18:11.685741700+00:00,normal,1
2026-03-17T17:18:11.735981+00:00,normal,1
2026-03-17T17:18:11.766573300+00:00,normal,1
2026-03-17T17:18:11.785854300+00:00,normal,1
2026-03-17T17:18:11.835852+00:00,normal,1
2026-03-17T17:18:11.866703100+00:00,normal,1
2026-03-17T17:18:11.866744300+00:00,normal,1
2026-03-17T17:18:11.885857800+00:00,normal,1
2026-03-17T17:18:11.935924100+00:00,normal,1
2026-03-17T17:18:11.966453900+00:00,normal,1
2026-03-17T17:18:11.985949600+00:00,normal,1
2026-03-17T17:18:12.036054800+00:00,normal,1
2026-03-17T17:18:12.066289800+00:00,normal,1
2026-03-17T17:18:12.066420200+00:00,normal,1
2026-03-17T17:18:12.085968+00:00,normal,1
2026-03-17T17:18:12.135910700+00:00,normal,1
2026-03-17T17:18:12.166272400+00:00,normal,1
2026-03-17T17:18:12.185848200+00:00,normal,1
2026-03-17T17:18:12.235849200+00:00,normal,1
2026-03-17T17:18:12.266199500+00:00,normal,1
2026-03-17T17:18:12.266557800+00:00,normal,1
2026-03-17T17:18:12.285874400+00:00,normal,1
2026-03-17T17:18:12.335872600+00:00,normal,1
2026-03-17T17:18:12.366443100+00:00,normal,1
2026-03-17T17:18:12.385927700+00:00,normal,1
2026-03-17T17:18:12.435970500+00:00,normal,1
2026-03-17T17:18:12.466338800+00:00,normal,1
2026-03-17T17:18:12.466450500+00:00,normal,1
2026-03-17T17:18:12.485867300+00:00,normal,1
2026-03-17T17:18:12.535889700+00:00,normal,1
2026-03-17T17:18:12.566670500+00:00,normal,1
2026-03-17T17:18:12.585881800+00:00,normal,1
2026-03-17T17:18:12.635938500+00:00,normal,1
2026-03-17T17:18:12.666320600+00:00,normal,1
2026-03-17T17:18:12.666461900+00:00,normal,1
2026-03-17T17:18:12.685876500+00:00,normal,1
2026-03-17T17:18:12.736004900+00:00,normal,1
2026-03-17T17:18:12.766556500+00:00,normal,1
2026-03-17T17:18:12.785888+00:00,normal,1
2026-03-17T17:18:12.835840200+00:00,normal,1
2026-03-17T17:18:12.866484600+00:00,normal,1
2026-03-17T17:18:12.866562200+00:00,normal,1
2026-03-17T17:18:12.886068500+00:00,normal,1
2026-03-17T17:18:12.935921800+00:00,normal,1
2026-03-17T17:18:12.966641+00:00,normal,1
2026-03-17T17:18:12.985882400+00:00,normal,1
2026-03-17T17:18:13.036020100+00:00,normal,1
2026-03-17T17:18:13.066531+00:00,normal,1
2026-03-17T17:18:13.066942900+00:00,normal,1
2026-03-17T17:18:13.085895100+00:00,normal,1
2026-03-17T17:18:13.136076400+00:00,normal,1
2026-03-17T17:18:13.166421400+00:00,normal,1
2026-03-17T17:18:13.185858400+00:00,normal,1
2026-03-17T17:18:13.235941300+00:00,normal,1
2026-03-17T17:18:13.266641500+00:00,normal,1
2026-03-17T17:18:13.266801800+00:00,normal,1
2026-03-17T17:18:13.285927300+00:00,normal,1
2026-03-17T17:18:13.335901100+00:00,normal,1
2026-03-17T17:18:13.366412700+00:00,normal,1
2026-03-17T17:18:13.386138800+00:00,normal,1
2026-03-17T17:18:13.435980200+00:00,normal,1
2026-03-17T17:18:13.466573500+00:00,normal,1
2026-03-17T17:18:13.466795900+00:00,normal,1
2026-03-17T17:18:13.485923200+00:00,normal,1
2026-03-17T17:18:13.535904900+00:00,normal,1
2026-03-17T17:18:13.566522600+00:00,normal,1
2026-03-17T17:18:13.585889200+00:00,normal,1
2026-03-17T17:18:13.635982200+00:00,normal,1
2026-03-17T17:18:13.666554200+00:00,important,1
2026-03-17T17:18:13.666824500+00:00,normal,1
2026-03-17T17:18:13.686161200+00:00,normal,1
2026-03-17T17:18:13.735955+00:00,important,1
2026-03-17T17:18:13.766475400+00:00,important,1
2026-03-17T17:18:13.785942500+00:00,normal,1
2026-03-17T17:18:13.835954800+00:00,important,1
2026-03-17T17:18:13.866572900+00:00,important,1
2026-03-17T17:18:13.866718700+00:00,normal,1
2026-03-17T17:18:13.886312200+00:00,normal,1
2026-03-17T17:18:13.936069900+00:00,important,1
2026-03-17T17:18:13.966567900+00:00,important,1
2026-03-17T17:18:13.986099300+00:00,normal,1
2026-03-17T17:18:14.036116100+00:00,important,1
2026-03-17T17:18:14.066768+00:00,important,1
2026-03-17T17:18:14.067388+00:00,normal,1
2026-03-17T17:18:14.085923+00:00,normal,1
2026-03-17T17:18:14.135995900+00:00,important,1
2026-03-17T17:18:14.166538100+00:00,important,1
2026-03-17T17:18:14.185927800+00:00,normal,1
2026-03-17T17:18:14.235955800+00:00,important,1
2026-03-17T17:18:14.266396800+00:00,important,1
2026-03-17T17:18:14.266475400+00:00,normal,1
2026-03-17T17:18:14.285908700+00:00,normal,1
2026-03-17T17:18:14.335974800+00:00,important,1
2026-03-17T17:18:14.367085500+00:00,important,1
2026-03-17T17:18:14.386067500+00:00,normal,1
2026-03-17T17:18:14.435938100+00:00,important,1
2026-03-17T17:18:14.466417100+00:00,important,1
2026-03-17T17:18:14.466461500+00:00,normal,1
2026-03-17T17:18:14.486053500+00:00,normal,1
2026-03-17T17:18:14.535925400+00:00,important,1
2026-03-17T17:18:14.566613300+00:00,important,1
2026-03-17T17:18:14.586019500+00:00,normal,1
2026-03-17T17:18:14.635942100+00:00,important,1
2026-03-17T17:18:14.666525900+00:00,important,1
2026-03-17T17:18:14.666872700+00:00,normal,1
2026-03-17T17:18:14.685899200+00:00,normal,1
2026-03-17T17:18:14.736000200+00:00,important,1
2026-03-17T17:18:14.766531+00:00,important,1
2026-03-17T17:18:14.786011400+00:00,normal,1
2026-03-17T17:18:16.666666900+00:00,normal,1
2026-03-17T17:18:16.666880100+00:00,normal,1
2026-03-17T17:18:16.685955500+00:00,normal,1
2026-03-17T17:18:16.736030400+00:00,normal,1
2026-03-17T17:18:16.766742100+00:00,normal,1
2026-03-17T17:18:16.786142600+00:00,normal,1
2026-03-17T17:18:16.836191700+00:00,normal,1
2026-03-17T17:18:16.866561900+00:00,normal,1
2026-03-17T17:18:16.866649+00:00,normal,1
2026-03-17T17:18:16.885943400+00:00,normal,1
2026-03-17T17:18:16.936037200+00:00,normal,1
2026-03-17T17:18:16.966420400+00:00,normal,1
2026-03-17T17:18:16.985968+00:00,normal,1
2026-03-17T17:18:17.035972900+00:00,normal,1
2026-03-17T17:18:17.066352100+00:00,normal,1
2026-03-17T17:18:17.066461400+00:00,normal,1
2026-03-17T17:18:17.086122900+00:00,normal,1
2026-03-17T17:18:17.136069400+00:00,normal,1
2026-03-17T17:18:17.166644400+00:00,normal,1
2026-03-17T17:18:17.186006300+00:00,normal,1
2026-03-17T17:18:17.236048300+00:00,normal,1
2026-03-17T17:18:17.266714800+00:00,normal,1
2026-03-17T17:18:17.266754900+00:00,normal,1
2026-03-17T17:18:17.286065100+00:00,normal,1
2026-03-17T17:18:17.336151600+00:00,normal,1
2026-03-17T17:18:17.366741+00:00,normal,1
2026-03-17T17:18:17.386012700+00:00,normal,1
2026-03-17T17:18:17.436106100+00:00,normal,1
2026-03-17T17:18:17.466464700+00:00,normal,1
2026-03-17T17:18:17.466517900+00:00,normal,1
2026-03-17T17:18:17.486055700+00:00,normal,1
2026-03-17T17:18:17.536184+00:00,normal,1
2026-03-17T17:18:17.566518+00:00,normal,1
2026-03-17T17:18:17.586058700+00:00,normal,1
2026-03-17T17:18:17.636058800+00:00,normal,1
2026-03-17T17:18:17.666703300+00:00,normal,1
2026-03-17T17:18:17.666758800+00:00,normal,1
2026-03-17T17:18:17.686017800+00:00,normal,1
2026-03-17T17:18:17.736131100+00:00,normal,1
2026-03-17T17:18:17.766377100+00:00,normal,1
2026-03-17T17:18:17.786035100+00:00,normal,1
2026-03-17T17:18:17.836075200+00:00,normal,1
2026-03-17T17:18:17.866636300+00:00,normal,1
2026-03-17T17:18:17.866667+00:00,normal,1
2026-03-17T17:18:17.886060400+00:00,normal,1
2026-03-17T17:18:17.936057200+00:00,normal,1
2026-03-17T17:18:17.966360700+00:00,normal,1
2026-03-17T17:18:17.986006100+00:00,normal,1
2026-03-17T17:18:18.036119400+00:00,important,1
2026-03-17T17:18:18.066431700+00:00,important,1
2026-03-17T17:18:18.066510600+00:00,normal,1
2026-03-17T17:18:18.086073900+00:00,normal,1
2026-03-17T17:18:18.136057200+00:00,important,1
2026-03-17T17:18:18.166499700+00:00,important,1
2026-03-17T17:18:18.186127600+00:00,normal,1
2026-03-17T17:18:18.236316100+00:00,important,1
2026-03-17T17:18:18.266809300+00:00,important,1
2026-03-17T17:18:18.266878700+00:00,normal,1
2026-03-17T17:18:18.288630400+00:00,normal,1
2026-03-17T17:18:18.336073600+00:00,important,1
2026-03-17T17:18:18.366414800+00:00,important,1
2026-03-17T17:18:18.386085600+00:00,normal,1
2026-03-17T17:18:18.436058+00:00,important,1
2026-03-17T17:18:18.466861500+00:00,important,1
2026-03-17T17:18:18.466916300+00:00,normal,1
2026-03-17T17:18:18.486069400+00:00,normal,1
2026-03-17T17:18:18.536213100+00:00,important,1
2026-03-17T17:18:18.566390800+00:00,important,1
2026-03-17T17:18:18.586082800+00:00,normal,1
2026-03-17T17:18:18.636071+00:00,important,1
2026-03-17T17:18:18.666861600+00:00,important,1
2026-03-17T17:18:18.666915300+00:00,normal,1
2026-03-17T17:18:18.686067900+00:00,normal,1
2026-03-17T17:18:18.736223100+00:00,important,1
2026-03-17T17:18:18.766685400+00:00,important,1
2026-03-17T17:18:18.786125600+00:00,normal,1
2026-03-17T17:18:18.836113200+00:00,important,1
2026-03-17T17:18:18.866367400+00:00,important,1
2026-03-17T17:18:18.866815400+00:00,normal,1
2026-03-17T17:18:18.886176600+00:00,normal,1
