ts,oldest_ms,fill_pct
2026-03-14T16:20:27.638437100+00:00,30617.128,97.3
2026-03-14T16:20:27.684874200+00:00,30663.572,97.7
2026-03-14T16:20:27.732099900+00:00,30710.794,97.9
2026-03-14T16:20:27.779667200+00:00,30758.366,98.0
2026-03-14T16:20:27.842942500+00:00,30821.645,98.4
2026-03-14T16:20:27.890068500+00:00,30868.771,98.8
2026-03-14T16:20:27.936645+00:00,30915.347,99.0
2026-03-14T16:20:27.982905300+00:00,30961.611,99.2
2026-03-14T16:20:28.030801+00:00,31009.503,99.6
2026-03-14T16:20:28.094047600+00:00,31072.752,99.8
2026-03-14T16:20:28.140932800+00:00,31119.631,100.0
2026-03-14T16:20:28.187778300+00:00,31166.477,100.0
2026-03-14T16:20:28.232609700+00:00,31211.314,100.0
2026-03-14T16:20:28.278780400+00:00,31257.480,100.0
2026-03-14T16:20:28.341748700+00:00,31320.445,100.0
2026-03-14T16:20:28.386919400+00:00,31365.621,100.0
2026-03-14T16:20:28.434185400+00:00,31412.882,100.0
2026-03-14T16:20:28.479420700+00:00,31458.121,100.0
2026-03-14T16:20:28.541102400+00:00,31519.799,100.0
2026-03-14T16:20:28.588009600+00:00,31566.710,100.0
2026-03-14T16:20:28.635338300+00:00,31614.043,100.0
2026-03-14T16:20:28.682060200+00:00,31660.762,100.0
2026-03-14T16:20:28.729283900+00:00,31707.985,100.0
2026-03-14T16:20:28.790902900+00:00,31769.604,100.0
2026-03-14T16:20:28.839023200+00:00,31817.727,100.0
2026-03-14T16:20:28.885896+00:00,31864.601,100.0
2026-03-14T16:20:28.932509800+00:00,31911.208,100.0
2026-03-14T16:20:28.979542700+00:00,31958.240,100.0
2026-03-14T16:20:29.041751900+00:00,32020.450,100.0
2026-03-14T16:20:29.087506900+00:00,32066.211,100.0
2026-03-14T16:20:29.134115500+00:00,32112.820,100.0
2026-03-14T16:20:29.180597+00:00,32159.298,100.0
2026-03-14T16:20:29.244020200+00:00,32222.719,100.0
2026-03-14T16:20:29.290958500+00:00,32269.662,100.0
2026-03-14T16:20:29.337954600+00:00,32316.655,100.0
2026-03-14T16:20:29.385058600+00:00,32363.762,100.0
2026-03-14T16:20:29.432255700+00:00,32410.956,100.0
2026-03-14T16:20:29.478503500+00:00,32457.202,100.0
2026-03-14T16:20:29.539792500+00:00,32518.487,100.0
2026-03-14T16:20:29.585659800+00:00,32564.359,100.0
2026-03-14T16:20:29.633559100+00:00,32612.264,100.0
2026-03-14T16:20:29.680090800+00:00,32658.791,100.0
2026-03-14T16:20:29.743474500+00:00,32722.174,100.0
2026-03-14T16:20:29.789415200+00:00,32768.116,100.0
2026-03-14T16:20:29.834921800+00:00,32813.621,100.0
2026-03-14T16:20:29.881979700+00:00,32860.682,100.0
2026-03-14T16:20:29.929446200+00:00,32908.147,100.0
2026-03-14T16:20:29.990840800+00:00,32969.536,100.0
2026-03-14T16:20:30.039016+00:00,33017.719,100.0
2026-03-14T16:20:30.085338700+00:00,33064.041,100.0
2026-03-14T16:20:30.132479300+00:00,33111.183,100.0
2026-03-14T16:20:30.180277300+00:00,33158.972,100.0
2026-03-14T16:20:30.242497900+00:00,33221.199,100.0
2026-03-14T16:20:30.289707500+00:00,33268.411,100.0
2026-03-14T16:20:30.337376+00:00,33316.074,100.0
2026-03-14T16:20:30.383529300+00:00,33362.234,100.0
2026-03-14T16:20:30.430321800+00:00,33409.023,100.0
2026-03-14T16:20:30.493384300+00:00,33472.088,100.0
2026-03-14T16:20:30.540294900+00:00,33518.995,100.0
2026-03-14T16:20:30.587391100+00:00,33566.080,100.0
2026-03-14T16:20:30.633538900+00:00,33612.244,100.0
2026-03-14T16:20:30.680346500+00:00,33659.049,100.0
2026-03-14T16:20:30.743309800+00:00,33722.008,100.0
2026-03-14T16:20:30.790178500+00:00,33768.878,100.0
2026-03-14T16:20:30.836729500+00:00,33815.429,100.0
2026-03-14T16:20:30.882544700+00:00,33861.249,100.0
2026-03-14T16:20:30.928839800+00:00,33907.541,100.0
2026-03-14T16:20:30.990827300+00:00,33969.071,100.0
2026-03-14T16:20:31.036971+00:00,28971.463,87.5
2026-03-14T16:20:31.083015700+00:00,29017.501,87.9
2026-03-14T16:20:31.130620800+00:00,29065.111,88.1
2026-03-14T16:20:31.191279500+00:00,29125.766,88.5
2026-03-14T16:20:31.237894100+00:00,29172.377,88.7
2026-03-14T16:20:31.283399400+00:00,29217.889,89.3
2026-03-14T16:20:31.330522100+00:00,29265.012,89.3
2026-03-14T16:20:31.392902+00:00,29327.391,89.6
2026-03-14T16:20:31.439557700+00:00,29374.039,89.8
2026-03-14T16:20:31.484565400+00:00,29419.042,90.4
2026-03-14T16:20:31.531432400+00:00,29465.920,90.6
2026-03-14T16:20:31.592500100+00:00,29526.986,91.0
2026-03-14T16:20:31.639840700+00:00,29574.329,91.0
2026-03-14T16:20:31.685595+00:00,29620.077,91.4
2026-03-14T16:20:31.733789700+00:00,29667.135,91.8
2026-03-14T16:20:31.779428100+00:00,29713.919,92.0
2026-03-14T16:20:31.841329200+00:00,29775.816,92.4
2026-03-14T16:20:31.888945200+00:00,29823.435,92.6
2026-03-14T16:20:31.935476700+00:00,29869.962,93.0
2026-03-14T16:20:31.982717600+00:00,29917.205,93.2
2026-03-14T16:20:32.030201800+00:00,29964.687,93.6
2026-03-14T16:20:32.078693+00:00,30013.184,93.9
2026-03-14T16:20:32.138995700+00:00,30073.485,94.1
2026-03-14T16:20:32.186281300+00:00,30120.764,94.3
2026-03-14T16:20:32.232322600+00:00,30166.804,94.5
2026-03-14T16:20:32.293783900+00:00,30228.272,95.1
2026-03-14T16:20:32.341336200+00:00,30275.824,95.3
2026-03-14T16:20:32.388264200+00:00,30322.754,95.5
2026-03-14T16:20:32.435288800+00:00,30369.767,95.7
2026-03-14T16:20:32.481989100+00:00,30416.480,96.1
2026-03-14T16:20:32.529848500+00:00,30464.332,96.5
2026-03-14T16:20:32.592473400+00:00,30526.960,96.9
2026-03-14T16:20:32.638633700+00:00,30573.122,96.9
2026-03-14T16:20:32.684309900+00:00,30618.795,97.3
2026-03-14T16:20:32.732224200+00:00,30666.708,97.7
2026-03-14T16:20:32.793342500+00:00,30727.834,98.0
2026-03-14T16:20:32.840220800+00:00,30774.706,98.2
2026-03-14T16:20:32.885855+00:00,30820.342,98.2
2026-03-14T16:20:32.932700400+00:00,30867.185,98.8
2026-03-14T16:20:32.979774800+00:00,30914.258,99.0
2026-03-14T16:20:33.040336300+00:00,30974.816,99.4
2026-03-14T16:20:33.086693600+00:00,31021.184,99.6
2026-03-14T16:20:33.132829500+00:00,31067.319,100.0
2026-03-14T16:20:33.179826200+00:00,31114.316,100.0
2026-03-14T16:20:33.242409800+00:00,31176.900,100.0
2026-03-14T16:20:33.289102300+00:00,31223.590,100.0
2026-03-14T16:20:33.335662200+00:00,31270.130,100.0
2026-03-14T16:20:33.382394400+00:00,31316.883,100.0
2026-03-14T16:20:33.443901100+00:00,31378.386,100.0
2026-03-14T16:20:33.491252600+00:00,31425.742,100.0
2026-03-14T16:20:33.537887700+00:00,31472.372,100.0
2026-03-14T16:20:33.585902900+00:00,31520.389,100.0
2026-03-14T16:20:33.632119300+00:00,31566.606,100.0
2026-03-14T16:20:33.678678700+00:00,31613.165,100.0
2026-03-14T16:20:33.739675+00:00,31674.164,100.0
2026-03-14T16:20:33.786116300+00:00,31720.604,100.0
2026-03-14T16:20:33.832618300+00:00,31767.103,100.0
2026-03-14T16:20:33.879913+00:00,31814.403,100.0
2026-03-14T16:20:33.942908800+00:00,31877.394,100.0
2026-03-14T16:20:33.989646+00:00,31924.129,100.0
2026-03-14T16:20:34.036399800+00:00,31970.888,100.0
2026-03-14T16:20:34.083942900+00:00,32018.432,100.0
2026-03-14T16:20:34.131622200+00:00,32066.111,100.0
2026-03-14T16:20:34.193502800+00:00,32127.986,100.0
2026-03-14T16:20:34.239549+00:00,32174.034,100.0
2026-03-14T16:20:34.286054700+00:00,32220.545,100.0
2026-03-14T16:20:34.334421400+00:00,32268.907,100.0
2026-03-14T16:20:34.381094800+00:00,32315.585,100.0
2026-03-14T16:20:34.428759900+00:00,32363.244,100.0
2026-03-14T16:20:34.490094+00:00,32424.582,100.0
2026-03-14T16:20:34.536755200+00:00,32471.240,100.0
2026-03-14T16:20:34.583322600+00:00,32517.796,100.0
2026-03-14T16:20:34.630478300+00:00,32564.967,100.0
2026-03-14T16:20:34.693323300+00:00,32627.810,100.0
2026-03-14T16:20:34.739954600+00:00,32674.440,100.0
2026-03-14T16:20:34.785084500+00:00,32719.575,100.0
2026-03-14T16:20:34.833823400+00:00,32768.311,100.0
2026-03-14T16:20:34.878573900+00:00,32813.061,100.0
2026-03-14T16:20:34.942391400+00:00,32876.876,100.0
2026-03-14T16:20:34.988972700+00:00,32923.455,100.0
2026-03-14T16:20:35.034824100+00:00,32969.314,100.0
2026-03-14T16:20:35.081039100+00:00,33015.526,100.0
2026-03-14T16:20:35.143464+00:00,33077.951,100.0
2026-03-14T16:20:35.190367100+00:00,33124.851,100.0
2026-03-14T16:20:35.235982800+00:00,33170.470,100.0
2026-03-14T16:20:35.282350300+00:00,33216.840,100.0
2026-03-14T16:20:35.329414900+00:00,33263.904,100.0
2026-03-14T16:20:35.391367500+00:00,33325.854,100.0
2026-03-14T16:20:35.437956900+00:00,33372.441,100.0
2026-03-14T16:20:35.484030200+00:00,33418.517,100.0
2026-03-14T16:20:35.530124300+00:00,33464.613,100.0
2026-03-14T16:20:35.594705800+00:00,33529.194,100.0
2026-03-14T16:20:35.640354300+00:00,33574.839,100.0
2026-03-14T16:20:35.688408900+00:00,33622.894,100.0
2026-03-14T16:20:35.734349600+00:00,33668.832,100.0
2026-03-14T16:20:35.781409100+00:00,33715.900,100.0
2026-03-14T16:20:35.828966100+00:00,33763.452,100.0
2026-03-14T16:20:35.892595600+00:00,33827.081,100.0
2026-03-14T16:20:35.943361800+00:00,33874.592,100.0
2026-03-14T16:20:35.992234600+00:00,29008.206,87.5
2026-03-14T16:20:36.033227600+00:00,27934.301,75.2
2026-03-14T16:20:36.083411800+00:00,24007.462,63.1
2026-03-14T16:20:36.144482900+00:00,20147.964,51.0
2026-03-14T16:20:36.192087+00:00,16206.755,38.7
2026-03-14T16:20:36.238369800+00:00,12319.906,26.4
2026-03-14T16:20:36.284610900+00:00,8376.312,14.3
2026-03-14T16:20:36.333238100+00:00,4503.203,2.0
2026-03-14T16:20:36.394603300+00:00,579.553,0.0
2026-03-14T16:20:36.489851200+00:00,46.811,0.0
2026-03-14T16:20:36.536240500+00:00,46.393,0.0
2026-03-14T16:20:36.580583700+00:00,45.428,0.0
2026-03-14T16:20:36.644358+00:00,46.759,0.0
2026-03-14T16:20:36.739794+00:00,47.715,0.0
2026-03-14T16:20:36.785070700+00:00,47.212,0.0
2026-03-14T16:20:36.830373100+00:00,92.515,0.4
2026-03-14T16:20:36.891093400+00:00,153.235,0.6
2026-03-14T16:20:36.936863800+00:00,199.005,0.8
2026-03-14T16:20:36.982807100+00:00,244.949,1.2
2026-03-14T16:20:37.028765900+00:00,290.907,1.4
2026-03-14T16:20:37.091071300+00:00,353.214,1.8
2026-03-14T16:20:37.137486700+00:00,399.629,2.0
2026-03-14T16:20:37.185210200+00:00,447.350,2.3
2026-03-14T16:20:37.231844200+00:00,493.982,2.5
2026-03-14T16:20:37.292588500+00:00,554.730,2.9
2026-03-14T16:20:37.338774200+00:00,600.915,3.1
2026-03-14T16:20:37.385618800+00:00,647.760,3.7
2026-03-14T16:20:37.431950+00:00,694.089,3.7
2026-03-14T16:20:37.478500200+00:00,740.642,4.1
2026-03-14T16:20:37.540267400+00:00,802.409,4.3
2026-03-14T16:20:37.586836900+00:00,848.979,4.9
2026-03-14T16:20:37.634123200+00:00,896.265,5.1
2026-03-14T16:20:37.681362400+00:00,943.502,5.1
2026-03-14T16:20:37.744352100+00:00,1006.491,5.5
2026-03-14T16:20:37.791040200+00:00,1053.182,5.9
2026-03-14T16:20:37.837869800+00:00,1100.012,6.2
2026-03-14T16:20:37.884695600+00:00,1146.836,6.4
2026-03-14T16:20:37.932394600+00:00,1194.533,6.6
2026-03-14T16:20:37.980035200+00:00,1242.175,7.0
2026-03-14T16:20:38.042460300+00:00,1304.600,7.4
2026-03-14T16:20:38.088944100+00:00,1351.086,7.6
2026-03-14T16:20:38.136062100+00:00,1398.205,8.0
2026-03-14T16:20:38.182613400+00:00,1444.755,8.2
2026-03-14T16:20:38.228767200+00:00,1490.905,8.4
2026-03-14T16:20:38.290893100+00:00,1553.035,8.8
2026-03-14T16:20:38.337709900+00:00,1599.849,9.0
2026-03-14T16:20:38.383361900+00:00,1645.502,9.6
2026-03-14T16:20:38.429949100+00:00,1692.086,9.6
2026-03-14T16:20:38.492178+00:00,1754.319,10.0
2026-03-14T16:20:38.539281+00:00,1801.418,10.2
2026-03-14T16:20:38.586336500+00:00,1848.478,10.7
2026-03-14T16:20:38.632789300+00:00,1894.931,10.9
2026-03-14T16:20:38.679244+00:00,1941.385,11.1
2026-03-14T16:20:38.741413800+00:00,2003.554,11.3
2026-03-14T16:20:38.788150200+00:00,2050.291,11.9
2026-03-14T16:20:38.834687+00:00,2096.804,12.1
2026-03-14T16:20:38.881813+00:00,2143.954,12.3
2026-03-14T16:20:38.929977900+00:00,2192.120,12.5
2026-03-14T16:20:38.992710700+00:00,2254.852,12.9
2026-03-14T16:20:39.038576300+00:00,2300.718,13.3
2026-03-14T16:20:39.085265300+00:00,2347.407,13.5
2026-03-14T16:20:39.131654600+00:00,2393.795,13.9
2026-03-14T16:20:39.178520600+00:00,2440.660,13.9
2026-03-14T16:20:39.241238200+00:00,2503.377,14.5
2026-03-14T16:20:39.287043900+00:00,2549.186,14.6
2026-03-14T16:20:39.333674600+00:00,2595.813,15.0
2026-03-14T16:20:39.379335600+00:00,2641.475,15.2
2026-03-14T16:20:39.442259900+00:00,2704.393,15.8
2026-03-14T16:20:39.488976700+00:00,2751.119,15.8
2026-03-14T16:20:39.536641600+00:00,2798.778,16.0
2026-03-14T16:20:39.582108800+00:00,2844.251,16.4
2026-03-14T16:20:39.643472700+00:00,2905.615,16.8
2026-03-14T16:20:39.689813800+00:00,2951.952,17.2
2026-03-14T16:20:39.737087300+00:00,2999.226,17.2
2026-03-14T16:20:39.782702+00:00,3044.844,17.6
2026-03-14T16:20:39.829767600+00:00,3091.907,18.0
2026-03-14T16:20:39.893172100+00:00,3155.313,18.4
2026-03-14T16:20:39.939515700+00:00,3201.655,18.6
2026-03-14T16:20:39.986596800+00:00,3248.736,18.8
2026-03-14T16:20:40.031914800+00:00,3294.057,19.1
2026-03-14T16:20:40.078583600+00:00,3340.725,19.3
2026-03-14T16:20:40.140698300+00:00,3402.837,19.7
2026-03-14T16:20:40.187137200+00:00,3449.276,19.9
2026-03-14T16:20:40.232677700+00:00,3494.818,20.3
2026-03-14T16:20:40.279937900+00:00,3542.080,20.5
2026-03-14T16:20:40.343553400+00:00,3605.695,20.9
2026-03-14T16:20:40.392233200+00:00,3654.373,21.1
2026-03-14T16:20:40.437116900+00:00,3699.258,21.7
2026-03-14T16:20:40.483186300+00:00,3745.326,21.7
2026-03-14T16:20:40.530178500+00:00,3792.319,22.1
2026-03-14T16:20:40.591701800+00:00,3853.844,22.3
2026-03-14T16:20:40.638798+00:00,3900.937,22.9
2026-03-14T16:20:40.685487100+00:00,3947.627,23.0
2026-03-14T16:20:40.732079500+00:00,3994.218,23.0
2026-03-14T16:20:40.778476100+00:00,4040.618,23.4
2026-03-14T16:20:40.839044600+00:00,4101.187,23.8
2026-03-14T16:20:40.885684600+00:00,4147.824,24.2
2026-03-14T16:20:40.932722900+00:00,4194.861,24.4
2026-03-14T16:20:40.979784500+00:00,4240.817,24.6
2026-03-14T16:20:41.041449200+00:00,4226.121,12.5
2026-03-14T16:20:41.088211400+00:00,4272.887,12.9
2026-03-14T16:20:41.133989400+00:00,4318.666,13.1
2026-03-14T16:20:41.182181600+00:00,4366.855,13.5
2026-03-14T16:20:41.228803300+00:00,4413.472,13.7
2026-03-14T16:20:41.290091+00:00,4474.765,14.1
2026-03-14T16:20:41.336508500+00:00,4521.180,14.3
2026-03-14T16:20:41.383873100+00:00,4568.544,14.5
2026-03-14T16:20:41.430359+00:00,4615.029,15.0
2026-03-14T16:20:41.492827900+00:00,4677.503,15.2
2026-03-14T16:20:41.539618+00:00,4724.190,15.4
2026-03-14T16:20:41.585253100+00:00,4769.929,15.6
2026-03-14T16:20:41.633069+00:00,4817.742,16.2
2026-03-14T16:20:41.680063700+00:00,4864.735,16.4
2026-03-14T16:20:41.741241800+00:00,4925.914,16.8
2026-03-14T16:20:41.788178+00:00,4972.844,16.8
2026-03-14T16:20:41.835277600+00:00,5019.954,17.4
2026-03-14T16:20:41.882262400+00:00,5066.932,17.6
2026-03-14T16:20:41.928547400+00:00,5113.216,17.8
2026-03-14T16:20:41.989845800+00:00,5174.522,18.2
2026-03-14T16:20:42.037813800+00:00,5222.485,18.4
2026-03-14T16:20:42.084622700+00:00,5269.294,18.8
2026-03-14T16:20:42.131895800+00:00,5316.568,18.9
2026-03-14T16:20:42.178591500+00:00,5363.263,19.3
2026-03-14T16:20:42.241047600+00:00,5425.724,19.7
2026-03-14T16:20:42.287926500+00:00,5472.602,19.9
2026-03-14T16:20:42.335188700+00:00,5519.862,20.1
2026-03-14T16:20:42.381268200+00:00,5565.941,20.5
2026-03-14T16:20:42.429093100+00:00,5613.763,20.7
2026-03-14T16:20:42.491292600+00:00,5675.968,21.3
2026-03-14T16:20:42.537459200+00:00,5722.129,21.3
2026-03-14T16:20:42.583259200+00:00,5767.934,21.5
2026-03-14T16:20:42.629937600+00:00,5814.609,21.9
2026-03-14T16:20:42.678650900+00:00,5863.320,22.3
2026-03-14T16:20:42.740833+00:00,5925.504,22.7
2026-03-14T16:20:42.787848100+00:00,5972.519,22.7
2026-03-14T16:20:42.835557600+00:00,6020.232,23.0
2026-03-14T16:20:42.884440700+00:00,6069.111,23.4
2026-03-14T16:20:42.931764600+00:00,6116.436,23.8
2026-03-14T16:20:42.992823400+00:00,6177.494,24.0
2026-03-14T16:20:43.039881+00:00,6224.553,24.2
2026-03-14T16:20:43.085434+00:00,6270.104,24.6
2026-03-14T16:20:43.131877300+00:00,6316.549,24.8
2026-03-14T16:20:43.193297600+00:00,6377.972,25.2
2026-03-14T16:20:43.240149200+00:00,6424.826,25.4
2026-03-14T16:20:43.287683100+00:00,6472.355,25.8
2026-03-14T16:20:43.335483800+00:00,6520.156,26.0
2026-03-14T16:20:43.382090600+00:00,6566.721,26.4
2026-03-14T16:20:43.428618+00:00,6613.290,26.6
2026-03-14T16:20:43.490399600+00:00,6675.075,27.1
2026-03-14T16:20:43.537933500+00:00,6722.603,27.1
2026-03-14T16:20:43.584248500+00:00,6768.904,27.5
2026-03-14T16:20:43.630880600+00:00,6815.553,27.7
2026-03-14T16:20:43.693407+00:00,6878.032,28.3
2026-03-14T16:20:43.740636600+00:00,6925.310,28.5
2026-03-14T16:20:43.787676700+00:00,6972.347,28.5
2026-03-14T16:20:43.834495+00:00,7019.171,28.9
2026-03-14T16:20:43.882676200+00:00,7067.347,29.3
2026-03-14T16:20:43.930045200+00:00,7114.716,29.7
2026-03-14T16:20:43.992328200+00:00,7177.003,29.9
2026-03-14T16:20:44.038924400+00:00,7223.595,30.1
2026-03-14T16:20:44.086215+00:00,7270.891,30.5
2026-03-14T16:20:44.133517600+00:00,7318.187,30.9
2026-03-14T16:20:44.179359700+00:00,7364.030,31.1
2026-03-14T16:20:44.240921600+00:00,7425.597,31.4
2026-03-14T16:20:44.288024700+00:00,7472.650,31.6
2026-03-14T16:20:44.333983700+00:00,7518.658,31.8
2026-03-14T16:20:44.380925100+00:00,7565.598,32.2
2026-03-14T16:20:44.428658700+00:00,7613.330,32.4
2026-03-14T16:20:44.489948200+00:00,7674.624,33.0
2026-03-14T16:20:44.537635900+00:00,7722.304,33.0
2026-03-14T16:20:44.583615+00:00,7768.291,33.4
2026-03-14T16:20:44.631021600+00:00,7815.691,33.6
2026-03-14T16:20:44.692849200+00:00,7877.521,34.2
2026-03-14T16:20:44.739040+00:00,7923.716,34.4
2026-03-14T16:20:44.786159100+00:00,7970.830,34.6
2026-03-14T16:20:44.833721100+00:00,8018.397,34.8
2026-03-14T16:20:44.881565300+00:00,8066.241,35.2
2026-03-14T16:20:44.943291600+00:00,8127.960,35.5
2026-03-14T16:20:44.989697600+00:00,8174.373,35.7
2026-03-14T16:20:45.037911800+00:00,8222.586,35.9
2026-03-14T16:20:45.084537300+00:00,8269.208,36.3
2026-03-14T16:20:45.131653300+00:00,8316.327,36.7
2026-03-14T16:20:45.193929500+00:00,8378.601,36.9
2026-03-14T16:20:45.239028900+00:00,8423.705,37.3
2026-03-14T16:20:45.285787500+00:00,8470.463,37.5
2026-03-14T16:20:45.333343300+00:00,8518.020,37.9
2026-03-14T16:20:45.381019700+00:00,8565.694,38.1
2026-03-14T16:20:45.428607800+00:00,8613.277,38.3
2026-03-14T16:20:45.489748900+00:00,8674.425,38.9
2026-03-14T16:20:45.536554200+00:00,8721.229,38.9
2026-03-14T16:20:45.581681400+00:00,8766.354,39.3
2026-03-14T16:20:45.628550+00:00,8813.220,39.5
2026-03-14T16:20:45.688856+00:00,8873.528,39.8
2026-03-14T16:20:45.736155500+00:00,8920.830,40.2
2026-03-14T16:20:45.783286400+00:00,8967.961,40.4
2026-03-14T16:20:45.829210+00:00,9013.884,40.6
2026-03-14T16:20:45.891533200+00:00,9076.106,41.0
2026-03-14T16:20:45.938276800+00:00,9122.945,41.4
2026-03-14T16:20:45.985582600+00:00,9169.672,41.8
2026-03-14T16:20:46.031918800+00:00,7664.385,29.3
2026-03-14T16:20:46.093616300+00:00,7726.078,29.7
2026-03-14T16:20:46.140548500+00:00,7772.998,30.1
2026-03-14T16:20:46.187380+00:00,7819.840,30.3
2026-03-14T16:20:46.234138600+00:00,7866.599,30.7
2026-03-14T16:20:46.280192900+00:00,7912.655,30.7
2026-03-14T16:20:46.341129600+00:00,7973.595,31.2
2026-03-14T16:20:46.387582600+00:00,8020.043,31.4
2026-03-14T16:20:46.434578800+00:00,8067.041,31.8
2026-03-14T16:20:46.481066600+00:00,8113.532,32.0
2026-03-14T16:20:46.529605700+00:00,8162.068,32.4
2026-03-14T16:20:46.590311300+00:00,8222.771,32.6
2026-03-14T16:20:46.636469+00:00,8268.931,33.0
2026-03-14T16:20:46.684161500+00:00,8316.622,33.2
2026-03-14T16:20:46.730380900+00:00,8362.826,33.6
2026-03-14T16:20:46.792481500+00:00,8424.945,34.0
2026-03-14T16:20:46.839258400+00:00,8471.723,34.0
2026-03-14T16:20:46.885900700+00:00,8518.361,34.4
2026-03-14T16:20:46.933783600+00:00,8566.242,34.8
2026-03-14T16:20:46.979913300+00:00,8612.372,35.2
2026-03-14T16:20:47.040894900+00:00,8673.359,35.4
2026-03-14T16:20:47.087995400+00:00,8720.459,35.5
2026-03-14T16:20:47.135292400+00:00,8767.755,35.9
2026-03-14T16:20:47.181941900+00:00,8814.403,36.3
2026-03-14T16:20:47.228746+00:00,8861.210,36.5
2026-03-14T16:20:47.291061300+00:00,8923.524,36.9
2026-03-14T16:20:47.337490200+00:00,8969.950,37.1
2026-03-14T16:20:47.382864300+00:00,9015.332,37.3
2026-03-14T16:20:47.430258700+00:00,9062.720,37.7
2026-03-14T16:20:47.493347800+00:00,9125.813,37.9
2026-03-14T16:20:47.539638100+00:00,9172.101,38.5
2026-03-14T16:20:47.586380300+00:00,9218.841,38.5
2026-03-14T16:20:47.632999800+00:00,9265.467,38.9
2026-03-14T16:20:47.680084800+00:00,9312.545,39.1
2026-03-14T16:20:47.742600800+00:00,9375.067,39.6
2026-03-14T16:20:47.789440800+00:00,9421.902,39.8
2026-03-14T16:20:47.836033300+00:00,9468.499,40.0
2026-03-14T16:20:47.882585700+00:00,9515.047,40.2
2026-03-14T16:20:47.943898700+00:00,9576.362,40.8
2026-03-14T16:20:47.991111600+00:00,9623.577,41.0
2026-03-14T16:20:48.038734600+00:00,9671.201,41.2
2026-03-14T16:20:48.084951200+00:00,9717.414,41.4
2026-03-14T16:20:48.132308600+00:00,9764.768,41.8
2026-03-14T16:20:48.178451800+00:00,9810.912,42.2
2026-03-14T16:20:48.242666400+00:00,9875.133,42.4
2026-03-14T16:20:48.288899900+00:00,9921.365,42.8
2026-03-14T16:20:48.335635+00:00,9968.099,43.0
2026-03-14T16:20:48.383474800+00:00,10015.887,43.4
2026-03-14T16:20:48.429217900+00:00,10061.678,43.6
2026-03-14T16:20:48.492956400+00:00,10125.421,43.9
2026-03-14T16:20:48.538731+00:00,10171.194,44.3
2026-03-14T16:20:48.585380900+00:00,10217.844,44.3
2026-03-14T16:20:48.633528800+00:00,10265.988,44.7
2026-03-14T16:20:48.680538800+00:00,10312.996,44.9
2026-03-14T16:20:48.728465+00:00,10360.926,45.3
2026-03-14T16:20:48.791057+00:00,10423.519,45.7
2026-03-14T16:20:48.837316600+00:00,10469.781,45.9
2026-03-14T16:20:48.883720800+00:00,10516.181,46.1
2026-03-14T16:20:48.930233200+00:00,10562.692,46.5
2026-03-14T16:20:48.992348900+00:00,10624.814,46.9
2026-03-14T16:20:49.038933+00:00,10671.339,47.3
2026-03-14T16:20:49.085071800+00:00,10717.535,47.3
2026-03-14T16:20:49.132079700+00:00,10764.538,47.5
2026-03-14T16:20:49.192859900+00:00,10825.321,48.0
2026-03-14T16:20:49.238964500+00:00,10871.430,48.2
2026-03-14T16:20:49.285475400+00:00,10917.940,48.6
2026-03-14T16:20:49.333726+00:00,10966.190,48.6
2026-03-14T16:20:49.379596900+00:00,11012.057,49.2
2026-03-14T16:20:49.440970200+00:00,11073.437,49.4
2026-03-14T16:20:49.488009600+00:00,11120.474,49.8
2026-03-14T16:20:49.534785200+00:00,11167.250,50.0
2026-03-14T16:20:49.579943800+00:00,11212.407,50.4
2026-03-14T16:20:49.641634300+00:00,11274.096,50.6
2026-03-14T16:20:49.688185+00:00,11320.644,51.0
2026-03-14T16:20:49.734578300+00:00,11367.045,51.2
2026-03-14T16:20:49.782227700+00:00,11414.687,51.6
2026-03-14T16:20:49.843858500+00:00,11476.322,52.0
2026-03-14T16:20:49.890053+00:00,11522.514,52.0
2026-03-14T16:20:49.937516300+00:00,11569.975,52.3
2026-03-14T16:20:49.983487500+00:00,11615.948,52.7
2026-03-14T16:20:50.031079200+00:00,11663.501,53.1
2026-03-14T16:20:50.092718900+00:00,11725.180,53.3
2026-03-14T16:20:50.140048600+00:00,11772.507,53.5
2026-03-14T16:20:50.186783700+00:00,11819.244,53.9
2026-03-14T16:20:50.233858300+00:00,11866.322,54.3
2026-03-14T16:20:50.281617700+00:00,11914.082,54.5
2026-03-14T16:20:50.328502700+00:00,11960.967,54.5
2026-03-14T16:20:50.391831700+00:00,12024.294,55.1
2026-03-14T16:20:50.439422400+00:00,12071.882,55.3
2026-03-14T16:20:50.486962200+00:00,12119.425,55.7
2026-03-14T16:20:50.533198200+00:00,12165.655,55.9
2026-03-14T16:20:50.580729200+00:00,12213.195,56.2
2026-03-14T16:20:50.643872+00:00,12276.332,56.4
2026-03-14T16:20:50.690372300+00:00,12322.835,56.8
2026-03-14T16:20:50.737872600+00:00,12370.338,57.0
2026-03-14T16:20:50.783707900+00:00,12416.168,57.6
2026-03-14T16:20:50.829393800+00:00,12461.856,57.6
2026-03-14T16:20:50.892187600+00:00,12524.646,58.0
2026-03-14T16:20:50.939516700+00:00,12571.979,58.2
2026-03-14T16:20:50.987573+00:00,12619.805,58.6
2026-03-14T16:20:51.035123600+00:00,11546.117,46.5
2026-03-14T16:20:51.082021700+00:00,11593.010,46.5
