ts,batch_size,avg_queue_ms,max_queue_ms,fill_pct,event
2026-03-18T08:07:43.365241300+00:00,2,11.215,11.215,0.0,sent
2026-03-18T08:07:43.396525200+00:00,1,9.607,9.607,0.0,sent
2026-03-18T08:07:47.615820200+00:00,1,4178.090,4178.090,28.5,sent
2026-03-18T08:07:47.618552500+00:00,64,4163.032,4163.032,16.0,sent
2026-03-18T08:07:47.620838+00:00,64,4065.253,4065.253,3.5,sent
2026-03-18T08:07:47.621860200+00:00,18,3466.477,3466.477,0.0,sent
2026-03-18T08:07:47.646114200+00:00,1,8.028,8.028,0.0,sent
2026-03-18T08:07:47.655737700+00:00,1,2.016,2.016,0.0,sent
2026-03-18T08:07:47.691439200+00:00,1,3.392,3.392,0.0,sent
2026-03-18T08:07:47.752087700+00:00,1,13.677,13.677,0.0,sent
2026-03-18T08:07:47.756067500+00:00,2,2.012,2.012,0.0,sent
2026-03-18T08:07:47.797851400+00:00,1,9.566,9.566,0.0,sent
2026-03-18T08:07:47.845265+00:00,1,7.081,7.081,0.0,sent
2026-03-18T08:07:47.855914400+00:00,1,2.016,2.016,0.0,sent
2026-03-18T08:07:47.891681800+00:00,1,3.565,3.565,0.0,sent
2026-03-18T08:07:47.940150800+00:00,1,2.021,2.021,0.0,sent
2026-03-18T08:07:47.956153700+00:00,2,2.013,2.013,0.0,sent
2026-03-18T08:07:48.000883800+00:00,1,12.704,12.704,0.0,sent
2026-03-18T08:07:48.046531400+00:00,1,8.279,8.279,0.0,sent
2026-03-18T08:07:48.055720400+00:00,1,2.014,2.014,0.0,sent
2026-03-18T08:07:48.093014700+00:00,1,4.869,4.869,0.0,sent
2026-03-18T08:07:48.154420600+00:00,1,16.187,16.187,0.0,sent
2026-03-18T08:07:48.155299100+00:00,1,1.540,1.540,0.0,sent
2026-03-18T08:07:48.155726400+00:00,1,0.648,0.648,0.0,sent
2026-03-18T08:07:48.202361400+00:00,1,14.095,14.095,0.0,sent
2026-03-18T08:07:48.250331+00:00,1,12.196,12.196,0.0,sent
2026-03-18T08:07:48.266711800+00:00,1,12.680,12.680,0.0,sent
2026-03-18T08:07:48.297854800+00:00,1,9.689,9.689,0.0,sent
2026-03-18T08:07:48.345095600+00:00,1,6.912,6.912,0.0,sent
2026-03-18T08:07:48.360999500+00:00,2,7.188,7.188,0.0,sent
2026-03-18T08:07:48.393009100+00:00,1,4.773,4.773,0.0,sent
2026-03-18T08:07:52.618979200+00:00,1,4180.670,4180.670,28.5,sent
2026-03-18T08:07:52.620213900+00:00,64,4165.709,4165.709,16.0,sent
2026-03-18T08:07:52.621207800+00:00,64,4065.635,4065.635,3.5,sent
2026-03-18T08:07:52.622154800+00:00,18,3466.876,3466.876,0.0,sent
2026-03-18T08:07:52.651244600+00:00,1,12.488,12.488,0.0,sent
2026-03-18T08:07:52.655957800+00:00,1,1.753,1.753,0.0,sent
2026-03-18T08:07:52.697723400+00:00,1,9.273,9.273,0.0,sent
2026-03-18T08:07:52.746047500+00:00,1,7.393,7.393,0.0,sent
2026-03-18T08:07:52.762320+00:00,2,7.703,7.703,0.0,sent
2026-03-18T08:07:52.793732700+00:00,1,5.395,5.395,0.0,sent
2026-03-18T08:07:52.841599200+00:00,1,2.917,2.917,0.0,sent
2026-03-18T08:07:52.855770900+00:00,1,1.756,1.756,0.0,sent
2026-03-18T08:07:52.904317600+00:00,1,15.547,15.547,0.0,sent
2026-03-18T08:07:52.951720600+00:00,1,13.141,13.141,0.0,sent
2026-03-18T08:07:52.955942800+00:00,2,1.759,1.759,0.0,sent
2026-03-18T08:07:52.998975+00:00,1,10.478,10.478,0.0,sent
2026-03-18T08:07:53.046681300+00:00,1,8.024,8.024,0.0,sent
2026-03-18T08:07:53.055828100+00:00,1,1.753,1.753,0.0,sent
2026-03-18T08:07:53.093857300+00:00,1,5.523,5.523,0.0,sent
2026-03-18T08:07:53.140964800+00:00,1,2.488,2.488,0.0,sent
2026-03-18T08:07:53.171548400+00:00,2,17.248,17.248,0.0,sent
2026-03-18T08:07:53.202305500+00:00,1,13.699,13.699,0.0,sent
2026-03-18T08:07:53.250268900+00:00,1,11.885,11.885,0.0,sent
2026-03-18T08:07:53.266079+00:00,1,11.990,11.990,0.0,sent
2026-03-18T08:07:53.296525200+00:00,1,8.148,8.148,0.0,sent
2026-03-18T08:07:53.342415+00:00,1,4.016,4.016,0.0,sent
2026-03-18T08:07:53.359863400+00:00,2,4.415,4.415,0.0,sent
2026-03-18T08:07:53.390515700+00:00,1,2.095,2.095,0.0,sent
2026-03-18T08:07:57.640286600+00:00,1,4201.695,4201.695,28.5,missed_init_or_timeout
2026-03-18T08:08:02.630260700+00:00,64,9175.713,9175.713,50.2,sent
2026-03-18T08:08:02.631814700+00:00,64,8042.623,8042.623,37.7,sent
2026-03-18T08:08:02.633102200+00:00,64,7343.932,7343.932,25.2,sent
2026-03-18T08:08:02.634080700+00:00,64,4143.878,4143.878,12.7,sent
2026-03-18T08:08:02.635049900+00:00,64,9079.445,9079.445,0.2,sent
2026-03-18T08:08:02.635351600+00:00,1,80.278,80.278,0.0,sent
2026-03-18T08:08:02.645866700+00:00,1,5.059,5.059,0.0,sent
2026-03-18T08:08:02.655701200+00:00,1,1.620,1.620,0.0,sent
2026-03-18T08:08:02.692301700+00:00,1,1.391,1.391,0.0,sent
2026-03-18T08:08:02.754518900+00:00,1,13.688,13.688,0.0,sent
2026-03-18T08:08:02.755420900+00:00,1,1.077,1.077,0.0,sent
2026-03-18T08:08:02.756045500+00:00,1,0.900,0.900,0.0,sent
2026-03-18T08:08:02.802699400+00:00,1,11.806,11.806,0.0,sent
2026-03-18T08:08:02.849371400+00:00,1,8.637,8.637,0.0,sent
2026-03-18T08:08:02.865123700+00:00,1,11.048,11.048,0.0,sent
2026-03-18T08:08:02.896410200+00:00,1,5.700,5.700,0.0,sent
2026-03-18T08:08:02.942354200+00:00,1,1.535,1.535,0.0,sent
2026-03-18T08:08:02.955922600+00:00,2,1.617,1.617,0.0,sent
2026-03-18T08:08:03.005027700+00:00,1,14.255,14.255,0.0,sent
2026-03-18T08:08:03.052524100+00:00,1,11.801,11.801,0.0,sent
2026-03-18T08:08:03.055662500+00:00,1,1.613,1.613,0.0,sent
2026-03-18T08:08:03.099147300+00:00,1,8.312,8.312,0.0,sent
2026-03-18T08:08:03.145255300+00:00,1,4.231,4.231,0.0,sent
2026-03-18T08:08:03.155718+00:00,2,1.622,1.622,0.0,sent
2026-03-18T08:08:03.208045700+00:00,1,15.708,15.708,0.0,sent
2026-03-18T08:08:03.254699900+00:00,1,13.606,13.606,0.0,sent
2026-03-18T08:08:03.255606500+00:00,1,1.522,1.522,0.0,sent
2026-03-18T08:08:03.301919100+00:00,1,10.879,10.879,0.0,sent
2026-03-18T08:08:03.348609500+00:00,1,7.711,7.711,0.0,sent
2026-03-18T08:08:03.355690300+00:00,2,1.620,1.620,0.0,sent
2026-03-18T08:08:03.393930400+00:00,1,2.727,2.727,0.0,sent
2026-03-18T08:08:07.640870100+00:00,1,4199.135,4199.135,28.5,sent
2026-03-18T08:08:07.644601300+00:00,64,4188.080,4188.080,16.0,sent
2026-03-18T08:08:07.647326700+00:00,64,4090.477,4090.477,3.7,sent
2026-03-18T08:08:07.648443+00:00,19,3692.608,3692.608,0.0,sent
2026-03-18T08:08:07.655761700+00:00,1,1.363,1.363,0.0,sent
2026-03-18T08:08:07.701799100+00:00,1,9.442,9.442,0.0,sent
2026-03-18T08:08:07.749076900+00:00,1,6.550,6.550,0.0,sent
2026-03-18T08:08:07.755801100+00:00,2,1.365,1.365,0.0,sent
2026-03-18T08:08:07.795839200+00:00,1,3.658,3.658,0.0,sent
2026-03-18T08:08:07.854841+00:00,1,12.565,12.565,0.0,sent
2026-03-18T08:08:07.855315700+00:00,1,0.956,0.956,0.0,sent
2026-03-18T08:08:07.906145600+00:00,1,13.287,13.287,0.0,sent
2026-03-18T08:08:07.952695400+00:00,1,10.192,10.192,0.0,sent
2026-03-18T08:08:07.955770100+00:00,2,1.361,1.361,0.0,sent
2026-03-18T08:08:07.998732100+00:00,1,6.485,6.485,0.0,sent
2026-03-18T08:08:08.046051500+00:00,1,3.713,3.713,0.0,sent
2026-03-18T08:08:08.055932200+00:00,1,1.352,1.352,0.0,sent
2026-03-18T08:08:08.093884+00:00,1,1.794,1.794,0.0,sent
2026-03-18T08:08:08.154666300+00:00,1,12.349,12.349,0.0,sent
2026-03-18T08:08:08.155082700+00:00,1,0.726,0.726,0.0,sent
2026-03-18T08:08:08.155620700+00:00,1,0.316,0.316,0.0,sent
2026-03-18T08:08:08.202098600+00:00,1,9.733,9.733,0.0,sent
2026-03-18T08:08:08.248128400+00:00,1,5.993,5.993,0.0,sent
2026-03-18T08:08:08.263355+00:00,1,8.842,8.842,0.0,sent
2026-03-18T08:08:08.310772200+00:00,1,18.025,18.025,0.0,sent
2026-03-18T08:08:08.356089700+00:00,1,13.132,13.132,0.0,sent
2026-03-18T08:08:08.357353100+00:00,2,2.429,2.429,0.0,sent
2026-03-18T08:08:08.402554400+00:00,1,10.286,10.286,0.0,sent
2026-03-18T08:08:12.640268+00:00,1,4197.667,4197.667,28.5,sent
2026-03-18T08:08:12.642416800+00:00,64,4187.365,4187.365,16.0,sent
2026-03-18T08:08:12.655469+00:00,64,4099.655,4099.655,3.7,sent
2026-03-18T08:08:12.656271100+00:00,20,3700.857,3700.857,0.0,sent
2026-03-18T08:08:12.700890+00:00,1,8.362,8.362,0.0,sent
2026-03-18T08:08:12.748304400+00:00,1,5.598,5.598,0.0,sent
2026-03-18T08:08:12.764368400+00:00,2,9.678,9.678,0.0,sent
2026-03-18T08:08:12.795496900+00:00,1,2.902,2.902,0.0,sent
2026-03-18T08:08:12.854834900+00:00,1,12.118,12.118,0.0,sent
2026-03-18T08:08:12.855438400+00:00,1,1.101,1.101,0.0,sent
2026-03-18T08:08:12.905356700+00:00,1,12.439,12.439,0.0,sent
2026-03-18T08:08:12.951904200+00:00,1,9.187,9.187,0.0,sent
2026-03-18T08:08:12.955717800+00:00,2,1.360,1.360,0.0,sent
2026-03-18T08:08:12.998887400+00:00,1,5.826,5.826,0.0,sent
2026-03-18T08:08:13.045002200+00:00,1,2.317,2.317,0.0,sent
2026-03-18T08:08:13.061165400+00:00,1,6.508,6.508,0.0,sent
2026-03-18T08:08:13.107235300+00:00,1,14.557,14.557,0.0,sent
2026-03-18T08:08:13.154890300+00:00,1,11.918,11.918,0.0,sent
2026-03-18T08:08:13.155699200+00:00,2,1.276,1.276,0.0,sent
2026-03-18T08:08:13.202046200+00:00,1,9.237,9.237,0.0,sent
2026-03-18T08:08:13.249114200+00:00,1,6.077,6.077,0.0,sent
2026-03-18T08:08:13.263965600+00:00,1,9.557,9.557,0.0,sent
2026-03-18T08:08:13.295713+00:00,1,2.834,2.834,0.0,sent
2026-03-18T08:08:13.355117600+00:00,1,11.921,11.921,0.2,sent
2026-03-18T08:08:13.355672100+00:00,2,1.343,1.343,0.0,sent
2026-03-18T08:08:13.404290+00:00,1,11.296,11.296,0.0,sent
2026-03-18T08:08:17.640378600+00:00,1,4197.122,4197.122,28.5,sent
2026-03-18T08:08:17.656124300+00:00,64,4200.687,4200.687,16.4,sent
2026-03-18T08:08:17.657319600+00:00,64,4101.611,4101.611,3.9,sent
2026-03-18T08:08:17.657951800+00:00,20,3902.614,3902.614,0.0,sent
2026-03-18T08:08:17.694839900+00:00,1,0.561,0.561,0.0,sent
2026-03-18T08:08:17.744255700+00:00,1,0.340,0.340,0.0,sent
2026-03-18T08:08:17.755723800+00:00,2,1.358,1.358,0.0,sent
2026-03-18T08:08:17.794940900+00:00,1,1.212,1.212,0.0,sent
2026-03-18T08:08:17.843924600+00:00,1,0.199,0.199,0.0,sent
2026-03-18T08:08:17.857732500+00:00,1,3.245,3.245,0.0,sent
2026-03-18T08:08:17.893848100+00:00,1,0.256,0.256,0.0,sent
2026-03-18T08:08:17.944368600+00:00,1,0.443,0.443,0.0,sent
2026-03-18T08:08:17.955914900+00:00,2,1.360,1.360,0.0,sent
2026-03-18T08:08:17.997579+00:00,1,3.935,3.935,0.0,sent
2026-03-18T08:08:18.043882400+00:00,1,0.191,0.191,0.0,sent
2026-03-18T08:08:18.061134900+00:00,1,6.461,6.461,0.0,sent
2026-03-18T08:08:18.093827700+00:00,1,0.232,0.232,0.0,sent
2026-03-18T08:08:18.153099400+00:00,1,9.219,9.219,0.0,sent
2026-03-18T08:08:18.155793600+00:00,2,1.360,1.360,0.0,sent
2026-03-18T08:08:18.193863800+00:00,1,0.217,0.217,0.0,sent
2026-03-18T08:08:18.243801500+00:00,1,0.171,0.171,0.0,sent
2026-03-18T08:08:18.254851800+00:00,1,0.270,0.270,0.0,sent
2026-03-18T08:08:18.294379600+00:00,1,0.523,0.523,0.0,sent
2026-03-18T08:08:18.344163700+00:00,1,0.397,0.397,0.0,sent
2026-03-18T08:08:18.355785900+00:00,2,1.359,1.359,0.0,sent
2026-03-18T08:08:18.393974400+00:00,1,0.296,0.296,0.0,sent
2026-03-18T08:08:22.640087400+00:00,1,4196.101,4196.101,28.5,sent
2026-03-18T08:08:22.642309200+00:00,64,4187.362,4187.362,16.0,sent
2026-03-18T08:08:22.644370100+00:00,64,4088.506,4088.506,3.5,sent
2026-03-18T08:08:22.654211400+00:00,19,3498.592,3498.592,0.0,sent
2026-03-18T08:08:22.655869100+00:00,1,1.363,1.363,0.0,sent
2026-03-18T08:08:22.700954800+00:00,1,6.265,6.265,0.0,sent
2026-03-18T08:08:22.748263900+00:00,1,3.482,3.482,0.0,sent
2026-03-18T08:08:22.755803800+00:00,2,1.358,1.358,0.0,sent
2026-03-18T08:08:22.810785600+00:00,1,16.093,16.093,0.0,sent
2026-03-18T08:08:22.854606800+00:00,1,9.859,9.859,0.0,sent
2026-03-18T08:08:22.855177500+00:00,1,0.769,0.769,0.0,sent
2026-03-18T08:08:22.902440500+00:00,1,7.740,7.740,0.0,sent
2026-03-18T08:08:22.948473800+00:00,1,3.745,3.745,0.0,sent
2026-03-18T08:08:22.955955900+00:00,2,1.359,1.359,0.0,sent
2026-03-18T08:08:23.012227100+00:00,1,16.874,16.874,0.0,sent
2026-03-18T08:08:23.054704700+00:00,1,9.726,9.726,0.0,sent
2026-03-18T08:08:23.055372800+00:00,1,0.998,0.998,0.0,sent
2026-03-18T08:08:23.104414100+00:00,1,9.658,9.658,0.0,sent
2026-03-18T08:08:23.151510500+00:00,1,6.683,6.683,0.0,sent
2026-03-18T08:08:23.155746800+00:00,2,1.364,1.364,0.0,sent
2026-03-18T08:08:23.197396300+00:00,1,2.439,2.439,0.0,sent
2026-03-18T08:08:23.254633200+00:00,1,9.815,9.815,0.0,sent
2026-03-18T08:08:23.255104100+00:00,1,0.715,0.715,0.0,sent
2026-03-18T08:08:23.306385400+00:00,1,11.344,11.344,0.0,sent
2026-03-18T08:08:23.353823200+00:00,1,8.809,8.809,0.0,sent
2026-03-18T08:08:23.355781+00:00,2,1.362,1.362,0.0,sent
2026-03-18T08:08:23.400742500+00:00,1,5.758,5.758,0.0,sent
2026-03-18T08:08:27.642009600+00:00,1,4196.982,4196.982,28.5,sent
2026-03-18T08:08:27.644261500+00:00,64,4189.354,4189.354,16.0,sent
2026-03-18T08:08:27.655819900+00:00,64,4099.814,4099.814,3.7,sent
2026-03-18T08:08:27.656520400+00:00,20,3700.923,3700.923,0.0,sent
2026-03-18T08:08:27.702824800+00:00,1,7.448,7.448,0.0,sent
2026-03-18T08:08:27.748813300+00:00,1,3.296,3.296,0.0,sent
2026-03-18T08:08:27.755896600+00:00,2,0.904,0.904,0.0,sent
2026-03-18T08:08:27.811771100+00:00,1,16.175,16.175,0.0,sent
2026-03-18T08:08:27.857458400+00:00,2,12.163,12.163,0.0,sent
2026-03-18T08:08:27.905472100+00:00,1,9.254,9.254,0.0,sent
2026-03-18T08:08:27.952030100+00:00,1,6.118,6.118,0.0,sent
2026-03-18T08:08:27.955739+00:00,2,0.908,0.908,0.0,sent
2026-03-18T08:08:27.998659900+00:00,1,3.242,3.242,0.0,sent
2026-03-18T08:08:28.061765200+00:00,2,16.045,16.045,0.0,sent
2026-03-18T08:08:28.108848700+00:00,1,13.305,13.305,0.0,sent
2026-03-18T08:08:28.155602200+00:00,1,10.010,10.010,0.0,sent
2026-03-18T08:08:28.156569900+00:00,2,1.409,1.409,0.0,sent
2026-03-18T08:08:28.202826400+00:00,1,6.700,6.700,0.0,sent
2026-03-18T08:08:28.248347100+00:00,1,2.859,2.859,0.0,sent
2026-03-18T08:08:28.255647400+00:00,1,0.904,0.904,0.0,sent
2026-03-18T08:08:28.311248400+00:00,1,15.414,15.414,0.0,sent
2026-03-18T08:08:28.346153400+00:00,1,0.427,0.427,0.0,sent
2026-03-18T08:08:28.357673300+00:00,2,2.830,2.830,0.0,sent
2026-03-18T08:08:28.395824600+00:00,1,0.207,0.207,0.0,sent
2026-03-18T08:08:32.655233600+00:00,1,4209.654,4209.654,28.9,sent
2026-03-18T08:08:32.656186600+00:00,64,4200.904,4200.904,16.4,sent
2026-03-18T08:08:32.658289200+00:00,64,4102.395,4102.395,3.9,sent
2026-03-18T08:08:32.659826+00:00,20,3904.395,3904.395,0.0,sent
2026-03-18T08:08:32.700466200+00:00,1,2.849,2.849,0.0,sent
2026-03-18T08:08:32.748136700+00:00,1,0.704,0.704,0.0,sent
2026-03-18T08:08:32.763956900+00:00,2,8.908,8.908,0.0,sent
2026-03-18T08:08:32.809848+00:00,1,12.312,12.312,0.0,sent
2026-03-18T08:08:32.855692400+00:00,1,7.821,7.821,0.0,sent
2026-03-18T08:08:32.856432800+00:00,1,1.515,1.515,0.0,sent
2026-03-18T08:08:32.902296200+00:00,1,4.838,4.838,0.0,sent
2026-03-18T08:08:32.948884600+00:00,1,1.292,1.292,0.0,sent
2026-03-18T08:08:32.955541800+00:00,1,0.561,0.561,0.0,sent
2026-03-18T08:08:32.956725700+00:00,1,0.945,0.945,0.0,sent
2026-03-18T08:08:33.012976400+00:00,1,15.467,15.467,0.0,sent
2026-03-18T08:08:33.055199200+00:00,1,7.616,7.616,0.0,sent
2026-03-18T08:08:33.055676+00:00,1,0.821,0.821,0.0,sent
2026-03-18T08:08:33.107188600+00:00,1,9.580,9.580,0.0,sent
2026-03-18T08:08:33.154183+00:00,1,6.513,6.513,0.0,sent
2026-03-18T08:08:33.155736300+00:00,1,0.824,0.824,0.0,sent
2026-03-18T08:08:33.157708800+00:00,1,2.042,2.042,0.0,sent
2026-03-18T08:08:33.200525700+00:00,1,2.900,2.900,0.0,sent
2026-03-18T08:08:33.255158+00:00,1,7.710,7.710,0.0,sent
2026-03-18T08:08:33.255952500+00:00,1,0.941,0.941,0.0,sent
2026-03-18T08:08:33.297925400+00:00,1,0.441,0.441,0.0,sent
2026-03-18T08:08:33.355269+00:00,1,7.794,7.794,0.2,sent
2026-03-18T08:08:33.355679700+00:00,1,0.784,0.784,0.0,sent
2026-03-18T08:08:33.356063200+00:00,1,0.477,0.477,0.0,sent
2026-03-18T08:08:33.403296900+00:00,1,5.637,5.637,0.0,sent
2026-03-18T08:08:33.450027900+00:00,1,2.386,2.386,0.0,sent
2026-03-18T08:08:37.657023800+00:00,1,4201.764,4201.764,28.5,sent
2026-03-18T08:08:37.657959100+00:00,64,4160.011,4160.011,16.2,sent
2026-03-18T08:08:37.659051600+00:00,64,4102.865,4102.865,3.7,sent
2026-03-18T08:08:37.659677700+00:00,19,3703.828,3703.828,0.0,sent
2026-03-18T08:08:37.697867700+00:00,1,0.200,0.200,0.0,sent
2026-03-18T08:08:37.748156100+00:00,1,0.394,0.394,0.0,sent
2026-03-18T08:08:37.758246800+00:00,2,2.051,2.051,0.0,sent
2026-03-18T08:08:37.798148300+00:00,1,0.361,0.361,0.0,sent
2026-03-18T08:08:37.848729+00:00,1,0.926,0.926,0.0,sent
2026-03-18T08:08:37.857739+00:00,1,1.460,1.460,0.0,sent
2026-03-18T08:08:37.911907200+00:00,1,14.073,14.073,0.0,sent
2026-03-18T08:08:37.959467800+00:00,3,11.723,11.723,0.0,sent
2026-03-18T08:08:38.006476200+00:00,1,8.659,8.659,0.0,sent
2026-03-18T08:08:38.048086700+00:00,1,0.399,0.399,0.0,sent
2026-03-18T08:08:38.057713900+00:00,1,1.446,1.446,0.0,sent
2026-03-18T08:08:38.097801600+00:00,1,0.251,0.251,0.0,sent
2026-03-18T08:08:38.148103500+00:00,1,0.231,0.231,0.0,sent
2026-03-18T08:08:38.157814+00:00,2,2.047,2.047,0.0,sent
2026-03-18T08:08:38.197924500+00:00,1,0.225,0.225,0.0,sent
2026-03-18T08:08:38.247765600+00:00,1,0.218,0.218,0.0,sent
2026-03-18T08:08:38.258024+00:00,1,1.460,1.460,0.0,sent
2026-03-18T08:08:38.298177900+00:00,1,0.412,0.412,0.0,sent
2026-03-18T08:08:38.348162+00:00,1,0.487,0.487,0.0,sent
2026-03-18T08:08:38.356747400+00:00,2,0.968,0.968,0.0,sent
2026-03-18T08:08:38.414213200+00:00,1,16.324,16.324,0.0,sent
2026-03-18T08:08:38.448170800+00:00,1,0.431,0.431,0.0,sent
2026-03-18T08:08:42.655459800+00:00,1,4198.533,4198.533,28.5,sent
2026-03-18T08:08:42.657444800+00:00,64,4158.785,4158.785,16.0,sent
2026-03-18T08:08:42.658746400+00:00,64,4102.479,4102.479,3.7,sent
2026-03-18T08:08:42.659714800+00:00,19,3703.912,3703.912,0.0,sent
2026-03-18T08:08:42.698004900+00:00,1,0.268,0.268,0.0,sent
2026-03-18T08:08:42.756131300+00:00,1,8.291,8.291,0.0,sent
2026-03-18T08:08:42.757097100+00:00,2,1.303,1.303,0.0,sent
2026-03-18T08:08:42.798307700+00:00,1,0.419,0.419,0.0,sent
2026-03-18T08:08:42.848100900+00:00,1,0.173,0.173,0.0,sent
2026-03-18T08:08:42.858209400+00:00,1,1.614,1.614,0.0,sent
2026-03-18T08:08:42.898100900+00:00,1,0.207,0.207,0.0,sent
2026-03-18T08:08:42.948235+00:00,1,0.402,0.402,0.0,sent
2026-03-18T08:08:42.957771100+00:00,2,2.049,2.049,0.0,sent
2026-03-18T08:08:42.998225100+00:00,1,0.271,0.271,0.0,sent
2026-03-18T08:08:43.056702300+00:00,1,8.886,8.886,0.0,sent
2026-03-18T08:08:43.057271600+00:00,1,0.917,0.917,0.0,sent
2026-03-18T08:08:43.107531600+00:00,1,9.730,9.730,0.0,sent
2026-03-18T08:08:43.156337700+00:00,2,8.325,8.325,0.0,sent
2026-03-18T08:08:43.158899+00:00,1,2.466,2.466,0.0,sent
2026-03-18T08:08:43.204475200+00:00,1,6.372,6.372,0.0,sent
2026-03-18T08:08:43.250824500+00:00,1,2.977,2.977,0.0,sent
2026-03-18T08:08:43.258618600+00:00,1,1.392,1.392,0.0,sent
2026-03-18T08:08:43.314633700+00:00,1,16.187,16.187,0.0,sent
2026-03-18T08:08:43.356200500+00:00,1,8.000,8.000,0.0,sent
2026-03-18T08:08:43.357316100+00:00,2,1.338,1.338,0.0,sent
2026-03-18T08:08:43.409346500+00:00,1,10.953,10.953,0.0,sent
2026-03-18T08:08:47.653795300+00:00,1,4205.616,4205.616,28.7,sent
2026-03-18T08:08:47.663419400+00:00,64,4206.487,4206.487,16.4,sent
2026-03-18T08:08:47.664442200+00:00,64,4108.304,4108.304,3.9,sent
2026-03-18T08:08:47.665177300+00:00,20,3909.255,3909.255,0.0,sent
2026-03-18T08:08:47.701868500+00:00,1,0.890,0.890,0.0,sent
2026-03-18T08:08:47.752024300+00:00,1,0.885,0.885,0.0,sent
2026-03-18T08:08:47.757910800+00:00,2,2.049,2.049,0.0,sent
2026-03-18T08:08:47.801799100+00:00,1,0.882,0.882,0.0,sent
2026-03-18T08:08:47.851964700+00:00,1,0.881,0.881,0.0,sent
2026-03-18T08:08:47.867675900+00:00,1,10.958,10.958,0.0,sent
2026-03-18T08:08:47.902059500+00:00,1,0.882,0.882,0.0,sent
2026-03-18T08:08:47.951736600+00:00,1,0.889,0.889,0.0,sent
2026-03-18T08:08:47.957899900+00:00,2,2.048,2.048,0.0,sent
2026-03-18T08:08:48.001996800+00:00,1,0.871,0.871,0.0,sent
2026-03-18T08:08:48.052645300+00:00,1,1.683,1.683,0.0,sent
2026-03-18T08:08:48.057730400+00:00,1,1.095,1.095,0.0,sent
2026-03-18T08:08:48.101822100+00:00,1,0.872,0.872,0.0,sent
2026-03-18T08:08:48.152124700+00:00,1,0.869,0.869,0.0,sent
2026-03-18T08:08:48.158834200+00:00,2,2.070,2.070,0.0,sent
2026-03-18T08:08:48.201827+00:00,1,0.864,0.864,0.0,sent
2026-03-18T08:08:48.251849600+00:00,1,0.849,0.849,0.0,sent
2026-03-18T08:08:48.257700700+00:00,1,0.730,0.730,0.0,sent
2026-03-18T08:08:48.302006500+00:00,1,0.848,0.848,0.0,sent
2026-03-18T08:08:48.351844400+00:00,1,0.849,0.849,0.0,sent
2026-03-18T08:08:48.364847800+00:00,2,9.055,9.055,0.0,sent
2026-03-18T08:08:48.401692800+00:00,1,0.849,0.849,0.0,sent
2026-03-18T08:08:48.452002400+00:00,1,0.840,0.840,0.0,sent
2026-03-18T08:08:52.654033400+00:00,1,4196.725,4196.725,28.5,sent
2026-03-18T08:08:52.669997700+00:00,64,4168.217,4168.217,16.2,sent
2026-03-18T08:08:52.671130300+00:00,64,4114.876,4114.876,3.7,sent
2026-03-18T08:08:52.671730400+00:00,19,3715.807,3715.807,0.0,sent
2026-03-18T08:08:52.715905700+00:00,1,13.310,13.310,0.0,sent
2026-03-18T08:08:52.753885100+00:00,1,1.548,1.548,0.0,sent
2026-03-18T08:08:52.757780+00:00,2,1.974,1.974,0.0,sent
2026-03-18T08:08:52.810533+00:00,1,8.234,8.234,0.0,sent
2026-03-18T08:08:52.854048500+00:00,1,1.549,1.549,0.0,sent
2026-03-18T08:08:52.857730300+00:00,1,0.727,0.727,0.0,sent
2026-03-18T08:08:52.903931800+00:00,1,1.603,1.603,0.0,sent
2026-03-18T08:08:52.953733200+00:00,1,1.244,1.244,0.0,sent
2026-03-18T08:08:52.957682200+00:00,2,1.974,1.974,0.0,sent
2026-03-18T08:08:53.003789900+00:00,1,1.254,1.254,0.0,sent
2026-03-18T08:08:53.062086+00:00,2,9.221,9.221,0.0,sent
2026-03-18T08:08:53.103898900+00:00,1,1.247,1.247,0.0,sent
2026-03-18T08:08:53.158532900+00:00,3,5.925,5.925,0.0,sent
2026-03-18T08:08:53.204072900+00:00,1,1.237,1.237,0.0,sent
2026-03-18T08:08:53.254052400+00:00,1,1.233,1.233,0.0,sent
2026-03-18T08:08:53.258074800+00:00,1,0.725,0.725,0.0,sent
2026-03-18T08:08:53.314487400+00:00,1,11.913,11.913,0.0,sent
2026-03-18T08:08:53.366763100+00:00,3,13.609,13.609,0.0,sent
2026-03-18T08:08:53.404050900+00:00,1,1.231,1.231,0.0,sent
2026-03-18T08:08:57.653790900+00:00,1,4201.232,4201.232,28.7,sent
2026-03-18T08:08:57.656340300+00:00,64,4197.799,4197.799,16.2,sent
2026-03-18T08:08:57.658247+00:00,64,4101.975,4101.975,3.7,sent
2026-03-18T08:08:57.659960700+00:00,20,3703.962,3703.962,0.0,sent
2026-03-18T08:08:57.704198800+00:00,1,0.553,0.553,0.0,sent
2026-03-18T08:08:57.754873+00:00,1,1.583,1.583,0.0,sent
2026-03-18T08:08:57.757912600+00:00,1,1.945,1.945,0.0,sent
2026-03-18T08:08:57.759768600+00:00,1,1.668,1.668,0.0,sent
2026-03-18T08:08:57.804091700+00:00,1,0.558,0.558,0.0,sent
2026-03-18T08:08:57.853873600+00:00,1,0.552,0.552,0.0,sent
2026-03-18T08:08:57.859852700+00:00,1,1.665,1.665,0.0,sent
